순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","눈 떠보니 선진국","K542733010","9791157845286","03300","한빛비즈","박태웅 지음","16,500","14,850","1,650","10%","820점","20210801","28098"
"2","사회과학","조국의 시간","8935668664","9788935668663","03340","한길사","조국 지음","17,000","15,300","1,700","10%","850점","20210531","177672"
"3","사회과학","약속의 땅","8901251868","9788901251868","03300","웅진지식하우스","버락 H. 오바마 지음, 노승영 옮김","33,000","29,700","3,300","10%","1,650점","20210728","8810"
"4","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"5","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"6","사회과학","생명 가격표","8937419319","9788937419317","03300","민음사","하워드 스티븐 프리드먼 지음, 연아람 옮김","18,500","16,650","1,850","10%","920점","20210730","4862"
"7","사회과학","중간착취의 지옥도","896735939X","9788967359393","03300","글항아리","남보라.박주희.전혼잎 지음","15,000","13,500","1,500","10%","750점","20210812","7688"
"8","사회과학","나의 무섭고 애처로운 환자들","K082733296","9791197510601","03180","아몬드","차승민 지음","17,000","15,300","1,700","10%","850점","20210715","6654"
"9","사회과학","언다잉","K282733123","9791190292115","03800","플레이타임","앤 보이어 지음, 양미래 옮김","18,000","16,200","1,800","10%","900점","20210725","4156"
"10","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"11","사회과학","위너는 어떻게 결정되는가","8934974915","9788934974918","03340","김영사","박시영.김계환 지음","16,500","14,850","1,650","10%","820점","20210810","3414"
"12","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"13","사회과학","지구를 위한다는 착각","8960518611","9788960518612","03330","부키","마이클 셸런버거 지음, 노정태 옮김","22,000","19,800","2,200","10%","1,100점","20210427","23911"
"14","사회과학","윤석열과 검찰개혁","K462733038","9791197412318","03330","뉴스타파","한상진 외 지음","17,000","15,300","1,700","10%","850점","20210730","2872"
"15","사회과학","트러블과 함께하기","K622733125","9791196830182","93100","마농지","도나 해러웨이 지음, 최유미 옮김","23,000","20,700","2,300","10%","1,150점","20210725","5338"
"16","사회과학","모두가 기분 나쁜 부동산의 시대","K642733331","9791191825022","03300","빅피시","김민규 지음","16,500","14,850","1,650","10%","820점","20210811","2276"
"17","사회과학","추미애의 깃발","8935668680","9788935668687","03340","한길사","추미애.김민웅 지음","17,000","15,300","1,700","10%","850점","20210701","11634"
"18","사회과학","메타버스, 이미 시작된 미래","K112732025","9791188348862","13320","천그루숲","이임복 지음","16,000","14,400","1,600","10%","800점","20210620","10536"
"19","사회과학","6도의 멸종","8984074497","9788984074491","03450","세종(세종서적)","마크 라이너스 지음, 이한중 옮김","16,000","14,400","1,600","10%","800점","20140925","12011"
"20","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"21","사회과학","군주론","K262733021","9791166817878","03160","현대지성","니콜로 마키아벨리 지음, 김운찬 옮김","7,700","6,930","770","10%","380점","20210726","18267"
"22","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"23","사회과학","욕구들","K072731249","9791164051069","03840","북하우스","캐럴라인 냅 지음, 정지인 옮김","18,000","16,200","1,800","10%","900점","20210517","17648"
"24","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"25","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"26","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"27","사회과학","최배근 대한민국 대전환 100년의 조건","K362738180","9791197205323","03320","월요일의꿈","최배근 지음","16,000","14,400","1,600","10%","800점","20210215","9157"
"28","사회과학","우먼카인드 Vol.16 : 나에게 몰입한다는 것","K682733539","9772586258007","","바다출판사","우먼카인드 편집부 엮음","15,000","14,250","750","5%","150점","20210806","2712"
"29","사회과학","사람이 있었네","K942733236","9791157062409","03300","비타베아타","김경수 지음","16,000","14,400","1,600","10%","800점","20210804","9884"
"30","사회과학","있지만 없는 아이들","8936478737","9788936478735","03300","창비","은유 지음, 국가인권위원회 기획","15,000","13,500","1,500","10%","750점","20210618","14709"
"31","사회과학","나는 오늘 나에게 ADHD라는 이름을 주었다","K392732321","9791160806595","03180","휴머니스트","신지수 지음","16,000","14,400","1,600","10%","800점","20210621","8156"
"32","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"33","사회과학","엄마가 들려주는 이승만 건국 대통령 이야기","K572630694","9791197073007","03910","보담","정현채 지음","18,000","16,200","1,800","10%","900점","20200622","5490"
"34","사회과학","여자가 쓴 괴물들","K282734161","9791187886693","03800","구픽","리사 크뢰거.멜라니 R. 앤더슨 지음, 안현주 옮김","18,000","16,200","1,800","10%","900점","20210820","4532"
"35","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"36","사회과학","인간교육을 위한 새로운 흐름","K512732352","9791164842872","03190","매일경제신문사","이케다 다이사쿠.짐 개리슨.래리 히크먼 지음","15,000","13,500","1,500","10%","750점","20210703","17050"
"37","사회과학","어제 그거 봤어?","K352733223","9791167820082","03810","상상출판","이자연 지음","15,000","13,500","1,500","10%","750점","20210802","2492"
"38","사회과학","올바름이라는 착각","K802732228","9791191043266","03300","데이포미","유튜브 읽어주는 남자 지음","16,500","14,850","1,650","10%","820점","20210610","7665"
"39","사회과학","중국의 조용한 침공","8984079545","9788984079540","03330","세종(세종서적)","클라이브 해밀턴 지음, 김희주 옮김","22,000","19,800","2,200","10%","1,100점","20210604","5795"
"40","사회과학","기계, 권력, 사회","8997186825","9788997186822","93330","사월의책","박승일 지음","22,000","19,800","2,200","10%","1,100점","20210810","3075"
"41","사회과학","신화의 종말","K052734067","9791135467394","03940","커넥팅(Connecting)","그렉 그랜딘 지음, 유혜인 옮김","23,000","20,700","2,300","10%","1,150점","20210818","2400"
"42","사회과학","잃어버린 시간의 연대기","K512733997","9791164051304","03330","북하우스","슬라보예 지젝 지음, 강우성 옮김","16,000","14,400","1,600","10%","800점","20210709","3824"
"43","사회과학","시무 7조","K662733434","9791164843084","03810","매일경제신문사","조은산 지음","16,000","14,400","1,600","10%","800점","20210820","1261"
"44","사회과학","그림책으로 배우는 삶과 죽음","8969151095","9788969151094","03370","(주)학교도서관저널","임경희 지음","17,000","15,300","1,700","10%","850점","20210817","5906"
