순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"115","사회과학","도서정가제가 없어지면 우리가 읽고 싶은 책이 사라집니다","8991691307","9788991691308","90010","한국출판인회의","백원근 지음, 한국출판인회의 엮음","2,000","2,000","0","0%","0점","20201005","798"
"116","사회과학","실격당한 자들을 위한 변론","K522533969","9791160943733","03300","사계절","김원영 지음","16,000","14,400","1,600","10%","800점","20180615","27023"
"117","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"118","사회과학","조선잡사","8937417804","9788937417801","03910","민음사","강문종 외 지음","18,000","16,200","1,800","10%","900점","20201023","10075"
"119","사회과학","자연의 권리","K132633605","9791190277822","03300","교유서가","데이비드 보이드 지음, 이지원 옮김","18,000","16,200","1,800","10%","540점","20201016","1334"
"120","사회과학","오늘도 살인범을 만나러 갑니다","K302633501","9791164711116","03810","행성B(행성비)","이진숙 지음","15,000","13,500","1,500","10%","750점","20201010","1950"
"121","사회과학","논문 쓰기의 기술","8972979678","9788972979678","03800","동녘","우에노 지즈코 지음, 한주희 옮김","16,000","14,400","1,600","10%","800점","20200918","1221"
"122","사회과학","내 안의 차별주의자","K992630621","9791186757628","03330","심플라이프","라우라 비스뵈크 지음, 장혜경 옮김","16,000","14,400","1,600","10%","800점","20200710","3498"
"123","사회과학","글로벌 그린 뉴딜","893742035X","9788937420351","03320","민음사","제러미 리프킨 지음, 안진환 옮김","18,000","16,200","1,800","10%","900점","20200131","4037"
"124","사회과학","백범일지","8971992255","9788971992258","03910","돌베개","김구 지음, 도진순 주해","12,000","10,800","1,200","10%","600점","20020801","19068"
"125","사회과학","정치적 낭만주의","K912632725","9791197004575","03300","에디투스","칼 슈미트 지음, 조효원 옮김","17,000","15,300","1,700","10%","850점","20200831","1387"
"126","사회과학","월든","K622630954","9791190456197","03840","다연","헨리 데이비드 소로 지음, 정윤희 옮김","13,000","11,700","1,300","10%","650점","20200707","2220"
"127","사회과학","도시를 걷는 여자들","K712631725","9791190403863","03600","반비","로런 엘킨 지음, 홍한별 옮김","19,000","17,100","1,900","10%","950점","20200731","3273"
"128","사회과학","레이디 크레딧","8965642558","9788965642558","93330","현실문화","김주희 지음","22,000","19,800","2,200","10%","1,100점","20200727","3291"
"129","사회과학","자유론","K222532053","9791187142447","","현대지성","존 스튜어트 밀 지음, 박문재 옮김","7,700","6,930","770","10%","380점","20180601","13129"
"130","사회과학","거래의 기술","8952234081","9788952234087","03320","살림","도널드 트럼프 지음, 이재호 옮김","22,000","19,800","2,200","10%","1,100점","20160525","4413"
"131","사회과학","비혼수업","K422633509","9791190927727","03300","넥서스BOOKS","강한별 외 지음","15,900","14,310","1,590","10%","790점","20201010","1476"
"132","사회과학","마스크가 말해주는 것들","K382631839","9788971995167","03300","돌베개","공성식 외 지음","15,000","13,500","1,500","10%","750점","20200807","12182"
"133","사회과학","위기의 지구, 물러설 곳 없는 인간","8950988496","9788950988494","04300","21세기북스","남성현 지음","16,000","14,400","1,600","10%","800점","20200603","5499"
"134","사회과학","이상한 정상가족","8962622092","9788962622096","03330","동아시아","김희경 지음","15,000","13,500","1,500","10%","750점","20171121","11599"
"135","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"136","사회과학","인간 없는 세상","8925589796","9788925589794","03400","알에이치코리아(RHK)","앨런 와이즈먼 지음, 이한중 옮김, 최재천 감수","27,000","24,300","2,700","10%","1,350점","20200925","1731"
"137","사회과학","초판본 군주론","K032632692","9791164453085","03340","더스토리","니콜로 마키아벨리 지음, 이시연 옮김","7,700","6,930","770","10%","380점","20200820","2049"
"138","사회과학","살인 미생물과의 전쟁","8967358210","9788967358211","03470","글항아리","마이클 오스터홈.마크 올셰이커 지음, 김정아 옮김","18,000","16,200","1,800","10%","900점","20201008","728"
"139","사회과학","배달의민족은 배달하지 않는다","K242632756","9791196585983","03300","빨간소금","박정훈 지음","13,000","11,700","1,300","10%","650점","20200912","3497"
"140","사회과학","스마트 클래스를 위한 슬기로운 온라인 수업","8958077662","9788958077664","03370","뜨인돌","김서영 외 지음","15,000","13,500","1,500","10%","750점","20200916","1252"
"141","사회과학","혼돈의 시대 리더의 탄생","K682638681","9791135459757","","커넥팅(Connecting)","도리스 키언스 굿윈 지음, 강주헌 옮김","26,800","24,120","2,680","10%","1,340점","20200304","14671"
"142","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"143","사회과학","학교로 간 사회복지사","K992531172","9791161050997","03330","공동체","박경현.임경선 지음","12,000","10,800","1,200","10%","120점","20170525","1734"
"144","사회과학","엄마의 20년","K482636601","9791190382076","13370","수오서재","오소희 지음","14,800","13,320","1,480","10%","740점","20191205","5995"
"145","사회과학","노터리어스 RBG","8967353863","9788967353865","03300","글항아리","아이린 카먼.셔나 크니즈닉 지음, 정태영 옮김","23,000","20,700","2,300","10%","1,150점","20161021","1056"
"146","사회과학","말이 칼이 될 때","K262532883","9791160560367","03300","어크로스","홍성수 지음","14,000","12,600","1,400","10%","700점","20180105","9840"
"147","사회과학","노동의 종말","893742536X","9788937425363","03300","민음사","제레미 리프킨 지음, 이영호 옮김","23,000","20,700","2,300","10%","1,150점","20050520","6652"
"148","사회과학","온택트, 어떻게 가르칠 것인가?","K112633707","9791189303334","03370","비비투(VIVI2)","이수진 지음","15,800","14,220","1,580","10%","790점","20201005","721"
"149","사회과학","온라인 라이브 클래스","K322632696","9791197150807","13370","리얼러닝","정강욱.이연임 지음","25,000","22,500","2,500","10%","1,250점","20200824","1208"
"150","사회과학","인간의 조건","8935664820","9788935664825","94080","한길사","한나 아렌트 지음, 이진우 옮김","27,000","25,650","1,350","5%","1,350점","20191105","4840"
"151","사회과학","나이듦에 관하여","K712637694","9791135459146","03330","비잉(Being)","루이즈 애런슨 지음, 최가영 옮김","28,000","25,200","2,800","10%","1,400점","20200205","8281"
"152","사회과학","김재규 장군 평전","8974431343","9788974431341","03990","두레","김삼웅 지음","18,000","16,200","1,800","10%","900점","20201026","722"
"153","사회과학","까대기","K782635800","9791163140399","07810","보리","이종철 지음","15,000","13,500","1,500","10%","750점","20190513","8630"
"154","사회과학","2019 한국인의 법과 생활","8996100749","9788996100744","13360","법무부","법무부 지음","17,000","15,300","1,700","10%","850점","20190228","4226"
"155","사회과학","노예의 길","8984291633","9788984291638","93320","자유기업원","프리드리히 A. 하이에크 지음, 김이석 옮김","15,000","15,000","0","0%","450점","20180420","6837"
"156","사회과학","사이코패스는 일상의 그늘에 숨어 지낸다","8964562224","9788964562222","03180","중앙M&B","이수정.김경옥 지음","14,000","12,600","1,400","10%","700점","20161109","7761"
"157","사회과학","질문하는 법","K842633372","9791189683696","04370","유유","윌리엄 고드윈 지음, 박민정 옮김","10,000","9,000","1,000","10%","500점","20200914","1379"
"158","사회과학","당신이 집에서 논다는 거짓말","K232639487","9791190413107","03810","천년의상상","정아은 지음","14,800","13,320","1,480","10%","740점","20200511","2323"
"159","사회과학","아옌데 그리고 칠레의 경험","K122633706","9791190555289","93340","클","호안 E. 가르세스 지음, 김영석 외 옮김","33,000","29,700","3,300","10%","1,650점","20200831","453"
"160","사회과학","세상에 무해한 사람이 되고 싶어","K952639033","9791190473217","03810","뜻밖","허유정 지음","13,800","12,420","1,380","10%","690점","20200520","2726"
"161","사회과학","프로테스탄트 윤리와 자본주의 정신","K292532053","9791187142454","03300","현대지성","막스 베버 지음, 박문재 옮김","13,800","12,420","1,380","10%","690점","20180601","8026"
"162","사회과학","영미 지니 윤선 : 양공주, 민족의 딸, 국가 폭력 피해자를 넘어서","K542633104","9791190893305","03330","서해문집","이경빈.이은진.전민주 지음","18,000","16,200","1,800","10%","900점","20201010","592"
"163","사회과학","하틀랜드","K892639545","9791190403887","03840","반비","세라 스마시 지음, 홍한별 옮김","18,000","16,200","1,800","10%","900점","20200528","1759"
"164","사회과학","배틀그라운드","8964373154","9788964373156","03300","후마니타스","성과재생산포럼 기획, 백영경 외 지음","15,000","13,500","1,500","10%","750점","20181119","1810"
"165","사회과학","월든","8901166224","9788901166223","03840","펭귄클래식코리아(웅진)","헨리 데이비드 소로우 지음, 홍지수 옮김","11,000","9,900","1,100","10%","550점","20140930","8247"
