순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"17","사회과학","백래시","8950973006","9788950973001","03300","arte(아르테)","수전 팔루디 지음, 황성원 옮김, 손희정 해제","38,000","34,200","3,800","10%","1,900점","20171215","4441"
"18","사회과학","우리에겐 언어가 필요하다","K022535399","9791195857906","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20160802","23264"
"19","사회과학","처음 읽는 여성 세계사","K322532314","9791160560435","03900","어크로스","케르스틴 뤼커.우테 댄셸 지음, 장혜경 옮김","17,800","16,020","1,780","10%","890점","20180321","2865"
"20","사회과학","어머니의 나라","8965962684","9788965962687","03300","흐름출판","추 와이홍 지음, 이민경 옮김","13,800","12,420","1,380","10%","690점","20180716","791"
"21","사회과학","당선, 합격, 계급","8937436884","9788937436888","03300","민음사","장강명 지음","16,000","14,400","1,600","10%","800점","20180504","2584"
"22","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"23","사회과학","복학왕의 사회학","K162533526","9791187373391","93300","오월의봄","최종렬 지음","24,000","21,600","2,400","10%","1,200점","20180629","876"
"24","사회과학","상상된 공동체","8964451562","9788964451564","93300","길(도서출판)","베네딕트 앤더슨 지음, 서지원 옮김","28,000","25,200","2,800","10%","1,400점","20180620","3785"
"25","사회과학","평균의 종말","8950963612","9788950963613","03370","21세기북스","토드 로즈 지음, 정미나 옮김, 이우일 감수","16,000","14,400","1,600","10%","800점","20180327","10371"
"26","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"27","사회과학","서울 선언","893291916X","9788932919164","03300","열린책들","김시덕 지음","18,000","16,200","1,800","10%","900점","20180610","2314"
"28","사회과학","우리는 모두 페미니스트가 되어야 합니다","8936472798","9788936472795","03300","창비","치마만다 응고지 아디치에 지음, 김명남 옮김","9,800","8,820","980","10%","490점","20160120","18833"
"29","사회과학","말이 칼이 될 때","K262532883","9791160560367","03300","어크로스","홍성수 지음","14,000","12,600","1,400","10%","700점","20180105","9840"
"30","사회과학","비통한 자들을 위한 정치학","8993905916","9788993905915","03300","글항아리","파커 J. 파머 지음, 김찬호 옮김","15,000","13,500","1,500","10%","750점","20120326","6749"
"31","사회과학","다라야의 지하 비밀 도서관","K212533261","9791186900536","03300","더숲","델핀 미누이 지음, 임영신 옮김","14,000","12,600","1,400","10%","700점","20180627","1244"
"32","사회과학","수업이 즐거운 교육과정-수업-평가-기록의 일체화","8993879974","9788993879971","03370","테크빌교육(즐거운학교)","우치갑 외 지음","18,000","16,200","1,800","10%","900점","20180727","2088"
"33","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"34","사회과학","미친놈들에게 당하지 않고 살아남는 법","K522533020","9791188700158","13510","청림Life","이회림 지음","15,800","14,220","1,580","10%","790점","20180720","470"
"35","사회과학","이상한 정상가족","8962622092","9788962622096","03330","동아시아","김희경 지음","15,000","13,500","1,500","10%","750점","20171121","11599"
"36","사회과학","수용소","8932031053","9788932031057","93330","문학과지성사","어빙 고프먼 지음, 심보선 옮김","25,000","22,500","2,500","10%","1,250점","20180608","1833"
"37","사회과학","코끼리는 생각하지 마","8937834952","9788937834950","03340","와이즈베리","조지 레이코프 지음, 유나영 옮김, 나익주 감수","13,000","11,700","1,300","10%","650점","20150401","9157"
"38","사회과학","평양의 시간은 서울의 시간과 함께 흐른다","8998658542","9788998658540","03300","타커스(끌레마)","진천규 지음","20,000","18,000","2,000","10%","1,000점","20180730","2719"
"39","사회과학","판사유감","8950955199","9788950955199","03300","21세기북스","문유석 지음","14,000","12,600","1,400","10%","700점","20140421","2612"
"40","사회과학","프로파간다","8995894571","9788995894576","03300","공존","에드워드 버네이스 지음, 강미경 옮김","15,000","13,500","1,500","10%","750점","20090720","11381"
"41","사회과학","저는 남자고, 페미니스트입니다","K612532931","9791185585505","03330","생각의힘","최승범 지음","12,800","11,520","1,280","10%","640점","20180413","3624"
"42","사회과학","헝거 : 몸과 허기에 관한 고백","K892532914","9791188835027","03330","사이행성","록산 게이 지음, 노지양 옮김","15,800","14,220","1,580","10%","790점","20180308","5495"
"43","사회과학","혼자가 좋다","K742532852","9791186757253","03330","심플라이프","프란치스카 무리 지음, 유영미 옮김","15,000","13,500","1,500","10%","750점","20180528","1473"
"44","사회과학","못생긴 여자의 역사","8998937875","9788998937874","03300","호밀밭","클로딘느 사게르 지음, 김미진 옮김","15,800","14,220","1,580","10%","790점","20180628","736"
"45","사회과학","엄마는 페미니스트","8937429276","9788937429279","04800","민음사","치마만다 응고지 아디치에 지음, 황가한 옮김","9,800","8,820","980","10%","490점","20170818","6876"
"46","사회과학","페미니즘의 도전","8991799809","9788991799806","03300","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20130212","8073"
"47","사회과학","페미니즘을 퀴어링!","K412533160","9791195857975","03300","봄알람","미미 마리누치 지음, 권유경.김은주 옮김","16,000","14,400","1,600","10%","800점","20180618","1062"
"48","사회과학","평화의 규칙","K332533169","9791196250577","03340","바틀비","문정인.홍익표.김치관 지음","16,000","14,400","1,600","10%","800점","20180627","341"
"49","사회과학","모두를 위한 페미니즘","8954644813","9788954644815","03300","문학동네","벨 훅스 지음, 이경아 옮김, 권김현영 해제","13,000","11,700","1,300","10%","650점","20170327","11964"
"50","사회과학","나는 왠지 떳떳하지 못합니다","K742533222","9791185237367","03300","한권의책","마쓰무라 게이치로 지음, 최재혁 옮김","16,000","14,400","1,600","10%","800점","20180703","228"
"51","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"52","사회과학","며느라기","K422532308","9791196287801","07650","귤프레스","수신지 지음","20,000","18,000","2,000","10%","1,000점","20180122","10413"
"53","사회과학","나쁜 페미니스트","K992434938","9791195716937","03300","사이행성","록산 게이 지음, 노지양 옮김","15,800","14,220","1,580","10%","790점","20160314","19565"
"54","사회과학","21세기 기본소득","8965962587","9788965962588","03300","흐름출판","필리프 판 파레이스.야니크 판데르보흐트 지음, 홍기빈 옮김","28,000","25,200","2,800","10%","1,400점","20180618","2109"
"55","사회과학","도덕적 인간과 비도덕적 사회","8931000022","9788931000023","93340","문예출판사","라인홀드 니버 지음, 이한우 옮김","15,000","13,500","1,500","10%","750점","20170701","7418"
"56","사회과학","그 페미니즘은 틀렸다","K212533524","9791195419579","03330","좁쌀한알","오세라비 지음","13,000","11,700","1,300","10%","650점","20180709","2084"
"57","사회과학","학교에 페미니즘을","K842532944","9791186000625","03330","마티","초등성평등연구회 지음","13,000","11,700","1,300","10%","650점","20180508","1653"
"58","사회과학","참쌤의 비주얼씽킹 끝판왕","K262532842","9791185992778","13370","에듀니티","김차명 지음","17,000","15,300","1,700","10%","850점","20180501","1550"
"59","사회과학","악어 프로젝트","8998282755","9788998282752","03330","푸른지식","토마 마티외 지음, 맹슬기 옮김, 권김현영 외","15,000","13,500","1,500","10%","750점","20160601","6487"
"60","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"61","사회과학","나다운 페미니즘","8936458752","9788936458751","03300","창비","코트니 서머스 외 지음, 켈리 젠슨 엮음, 박다솜 옮김","14,800","13,320","1,480","10%","740점","20180622","584"
"62","사회과학","열린책들 편집 매뉴얼 2018","8932918848","9788932918846","03010","열린책들","열린책들 편집부 지음","7,800","7,020","780","10%","390점","20180225","1119"
"63","사회과학","대통령의 글쓰기","8994612955","9788994612959","13800","메디치미디어","강원국 지음","16,000","14,400","1,600","10%","800점","20140225","21981"
"64","사회과학","거래의 기술","8952234081","9788952234087","03320","살림","도널드 트럼프 지음, 이재호 옮김","22,000","19,800","2,200","10%","1,100점","20160525","4413"
"65","사회과학","코르셋 : 아름다움과 여성혐오","K222533624","9791196269432","03300","열다북스","쉴라 제프리스 지음, 유혜담 옮김","20,000","18,000","2,000","10%","1,000점","20180720","787"
"66","사회과학","원숭이도 이해하는 공산당 선언","8959406724","9788959406722","03300","시대의창","임승수 지음","15,000","13,500","1,500","10%","750점","20180716","873"
"67","사회과학","선을 넘어 생각한다","8960516279","9788960516274","03340","부키","박한식.강국진 지음","16,800","15,120","1,680","10%","840점","20180413","1780"
"68","사회과학","생각이 자라는 그림책 토론 수업","896915048X","9788969150486","03370","(주)학교도서관저널","권현숙 외 지음","16,000","14,400","1,600","10%","800점","20180629","2672"
"69","사회과학","나의 첫 젠더 수업","8936452274","9788936452278","43300","창비","김고연주 지음","12,000","10,800","1,200","10%","600점","20171110","6318"
"70","사회과학","사이코패스는 일상의 그늘에 숨어 지낸다","8964562224","9788964562222","03180","중앙M&B","이수정.김경옥 지음","14,000","12,600","1,400","10%","700점","20161109","7761"
"71","사회과학","피해와 가해의 페미니즘","K652532126","9791187064220","04330","교양인","권김현영 외 지음, 권김현영 엮음","13,000","11,700","1,300","10%","650점","20180322","2867"
"72","사회과학","우리도 사랑할 수 있을까","8997780271","9788997780273","03300","오마이북","오연호 지음","15,000","13,500","1,500","10%","750점","20180223","3162"
"73","사회과학","문재인의 운명 취임 1주년 기념 한정판 세트 - 전2권","K712532746","9791162922552","04300","북팔","문재인 지음","34,000","30,600","3,400","10%","1,700점","20180509","6563"
"74","사회과학","스케일 : 생물.도시.기업의 성장과 죽음에 관한 보편 법칙","8934981768","9788934981763","03400","김영사","제프리 웨스트 지음, 이한음 옮김","30,000","27,000","3,000","10%","1,500점","20180730","2824"
"75","사회과학","지금 여기의 페미니즘×민주주의","8954651267","9788954651264","03300","교유서가","정희진 외 지음","14,500","13,050","1,450","10%","430점","20180514","935"
"76","사회과학","정동정치","8961951823","9788961951821","93100","갈무리","브라이언 마수미 지음, 조성훈 옮김","22,000","19,800","2,200","10%","1,100점","20180629","1166"
"77","사회과학","고기로 태어나서","8959406686","9788959406685","03330","시대의창","한승태 지음","16,800","15,120","1,680","10%","840점","20180427","5256"
"78","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"79","사회과학","긍정의 훈육 : 청소년 편","K062533125","9791185992785","13590","에듀니티","제인 넬슨.린 로트 지음, 김성환.정유진 옮김","16,000","14,400","1,600","10%","800점","20180622","1472"
"80","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"81","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"82","사회과학","힘내라 진달래","8956025436","9788956025438","03810","사회평론","노회찬 지음","9,500","8,550","950","10%","470점","20041025","431"
"83","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"84","사회과학","좀비 사회학","K812533526","9791189099046","03300","요다","후지타 나오야 지음, 선정우 옮김","16,000","14,400","1,600","10%","800점","20180713","596"
"85","사회과학","학교 내부자들","K202532204","9791185992754","13370","에듀니티","박순걸 지음","15,000","13,500","1,500","10%","750점","20180223","1717"
"86","사회과학","문재인의 운명 (특별판)","K872531268","9791161565873","03810","북팔","문재인 지음","15,000","13,500","1,500","10%","750점","20170509","18146"
"87","사회과학","우리는 작게 존재합니다","K682533732","9791185823287","03300","남해의봄날","노세 나쓰코.마쓰오카 고다이.야하기 다몬 지음, 정영희 옮김","17,000","15,300","1,700","10%","850점","20180725","782"
"88","사회과학","행복은 자전거를 타고 온다","8997186531","9788997186532","04300","사월의책","이반 일리히 지음, 신수열 옮김","13,000","11,700","1,300","10%","650점","20180720","1188"
"89","사회과학","유럽 낙태 여행","K502533520","9791195857982","03300","봄알람","우유니게.이두루.이민경 외 지음","15,000","13,500","1,500","10%","750점","20180707","1006"
"90","사회과학","호모 루덴스","K882533121","9791160870374","03380","연암서가","요한 하위징아 지음, 이종인 옮김","16,000","14,400","1,600","10%","800점","20180715","6270"
"91","사회과학","생각해봤어?","8901203294","9788901203294","03300","웅진지식하우스","노회찬.유시민.진중권 지음","16,000","14,400","1,600","10%","800점","20150325","3050"
"92","사회과학","시스터즈","K942533164","9791160401653","07330","한겨레출판","마르타 브린 지음, 제니 조달 그림, 한우리 옮김","16,000","14,400","1,600","10%","800점","20180615","238"
"93","사회과학","깨달음의 혁명","899718654X","9788997186549","04300","사월의책","이반 일리히 지음, 허택 옮김","16,000","14,400","1,600","10%","800점","20180801","1158"
"94","사회과학","1945","K882533965","9791187056195","03900","모던아카이브","마이클 돕스 지음, 홍희범 옮김","27,000","24,300","2,700","10%","1,350점","20180616","1212"
"95","사회과학","분노와 용서","8964621018","9788964621011","93100","뿌리와이파리","마사 C. 누스바움 지음, 강동혁 옮김","28,000","25,200","2,800","10%","1,400점","20180604","1270"
"96","사회과학","당신이 계속 불편하면 좋겠습니다","8972978655","9788972978657","03810","동녘","홍승은 지음","13,500","12,150","1,350","10%","670점","20170417","2731"
"97","사회과학","우리도 행복할 수 있을까","8997780131","9788997780136","03300","오마이북","오연호 지음","16,000","14,400","1,600","10%","800점","20140905","13437"
"98","사회과학","정서적 흙수저와 정서적 금수저","8965746388","9788965746386","03180","해냄","최성애.조벽 지음","16,500","14,850","1,650","10%","820점","20180108","5735"
"99","사회과학","김산하의 야생학교","K292535112","9791187038092","03400","갈라파고스","김산하 지음","15,000","13,500","1,500","10%","750점","20160922","991"
"100","사회과학","&lt;자본&gt;의 방법과 헤겔 논리학","K622533421","9791196096021","93170","두번째테제","가쿠다 슈이치 지음, 김성칠 옮김","22,000","19,800","2,200","10%","220점","20180630","235"
"101","사회과학","작가를 위한 집필 안내서","K012533163","9791195484683","03800","SISO","정혜윤 지음","13,500","12,150","1,350","10%","670점","20180630","480"
"102","사회과학","여성 혐오를 혐오한다","8956606218","9788956606217","03330","은행나무","우에노 지즈코 지음, 나일등 옮김","14,000","12,600","1,400","10%","700점","20120502","9101"
"103","사회과학","타인의 시선","8976130502","9788976130501","03300","유피에이(UPA)","타임TIME. 찰리 캠벨 외 6인 지음, 배현 옮김","18,000","16,200","1,800","10%","900점","20180611","590"
"104","사회과학","지워지지 않는 페미니즘","K672532044","9791188810222","03330","은행나무","윤김지영 지음","13,000","11,700","1,300","10%","650점","20180427","492"
"105","사회과학","엔트로피","898669882X","9788986698824","03300","세종연구원","제레미 리프킨 지음, 이창희 옮김","18,000","16,200","1,800","10%","900점","20150401","11445"
"106","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"107","사회과학","고릴라는 핸드폰을 미워해","8993746060","9788993746068","03800","북센스","박경화 지음","12,000","10,800","1,200","10%","600점","20110715","18717"
"108","사회과학","녹색평론 통권 161호","K242533226","9771976225902","","녹색평론사","녹색평론 편집부 지음","12,000","10,800","1,200","10%","320점","20180702","99"
"109","사회과학","이미지 페미니즘","K842533568","9791189063016","03600","미디어일다","김영옥 지음","20,000","18,000","2,000","10%","1,000점","20180615","283"
"110","사회과학","허쌤 & 옥이샘의 감정놀이","K172533164","9791159290190","03370","시공미디어","허승환.옥상헌 지음","15,000","13,500","1,500","10%","750점","20180611","1599"
"111","사회과학","새로 쓴 원숭이도 이해하는 자본론","895940618X","9788959406180","03300","시대의창","임승수 지음","15,000","13,500","1,500","10%","750점","20160901","5359"
"112","사회과학","운명이다 (반양장)","8971993871","9788971993873","03810","돌베개","노무현 지음, 유시민 정리, 사람사는세상 노무현재단 엮음","15,000","13,500","1,500","10%","750점","20100426","12381"
"113","사회과학","초등 부모 교실","K292533732","9791189034047","03370","서유재","차승민 지음","15,000","13,500","1,500","10%","750점","20180716","348"
"114","사회과학","누가 북한을 움직이는가","8957369627","9788957369623","03300","가나출판사","KBS 누가 북한을 움직이는가 제작팀.류종훈 지음","15,800","14,220","1,580","10%","790점","20180608","288"
"115","사회과학","나는 행복한 불량품입니다","897483927X","9788974839277","03300","서해문집","임승수 지음","13,800","12,420","1,380","10%","690점","20180420","1398"
"116","사회과학","출판하는 마음","K902532320","9791188343065","03300","제철소","은유 지음","16,000","14,400","1,600","10%","800점","20180329","1837"
"117","사회과학","민주당의 착각과 오만","8932919143","9788932919140","03340","열린책들","토마스 프랭크 지음, 고기탁 옮김","17,000","15,300","1,700","10%","850점","20180710","271"
"118","사회과학","여성성의 신화","K732533831","9791187038344","03300","갈라파고스","베티 프리단 지음, 김현우 옮김, 정희진","32,000","28,800","3,200","10%","1,600점","20180718","2056"
"119","사회과학","대량살상수학무기","8965962358","9788965962359","03300","흐름출판","캐시 오닐 지음, 김정혜 옮김","16,000","14,400","1,600","10%","800점","20170921","5087"
"120","사회과학","궁극의 군대","8994142703","9788994142708","03940","미지북스","토머스 G. 맨켄 지음, 김수빈 옮김","16,800","15,120","1,680","10%","840점","20180625","198"
"121","사회과학","남자들은 자꾸 나를 가르치려 든다","8936472631","9788936472634","03300","창비","리베카 솔닛 지음, 김명남 옮김","14,000","12,600","1,400","10%","700점","20150515","9603"
"122","사회과학","동물은 인간에게 무엇인가","K622533566","9791196301415","93330","공존","마고 드멜로 지음, 천명선.조중헌 옮김","35,000","31,500","3,500","10%","1,750점","20180701","723"
"123","사회과학","페미니즘을 팝니다","8984076848","9788984076846","03300","세종(세종서적)","앤디 자이슬러 지음, 안진이 옮김","17,000","15,300","1,700","10%","850점","20180226","1069"
"124","사회과학","유럽 국민국가의 계보","8976822951","9788976822956","93340","그린비","찰스 틸리 지음, 지봉근 옮김","29,000","27,550","1,450","5%","870점","20180630","458"
"125","사회과학","커밍아웃 스토리","8997090887","9788997090884","03810","한티재","성소수자부모모임 지음","16,000","14,400","1,600","10%","800점","20180611","1099"
"126","사회과학","천관율의 줌아웃","8994142797","9788994142791","03340","미지북스","천관율 지음","16,000","14,400","1,600","10%","800점","20180530","493"
"127","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"128","사회과학","노회찬의 약속","8994340025","9788994340029","03300","레디앙","노회찬.노회찬 진보신당 서울시장 후보 선거대책 위원회 기획하고 지음","5,000","4,500","500","10%","250점","20100510","952"
"129","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"130","사회과학","더 나은 진보를 상상하라","K882532654","9791157831111","03340","필로소픽","마크 릴라 지음, 전대호 옮김","14,500","13,050","1,450","10%","720점","20180610","680"
"131","사회과학","최고의 교육","K842532991","9791187749578","03370","예문아카이브","로베르타 골린코프 & 캐시 허시-파섹 지음, 김선아 옮김","17,000","15,300","1,700","10%","850점","20180122","4815"
"132","사회과학","진리의 가격","K412533231","9791187750185","93300","눌민","마르셀 에나프 지음, 김혁 옮김","38,000","34,200","3,800","10%","1,900점","20180720","463"
"133","사회과학","세계인권선언","895465195X","9788954651950","02300","문학동네","제랄드 게를레 외 그림, 목수정 옮김","13,000","11,700","1,300","10%","650점","20180706","509"
"134","사회과학","오늘 너무 슬픔","K032532358","9791196166052","03800","플레이타임","멀리사 브로더 지음, 김지현 옮김","13,000","11,700","1,300","10%","650점","20180525","989"
"135","사회과학","대통령 문재인의 1년","K682532045","9791159039416","03340","더휴먼","더휴먼 편집부 지음","28,000","25,200","2,800","10%","1,400점","20180518","3203"
"136","사회과학","진보의 재탄생","8996217549","9788996217541","03300","꾸리에","노회찬 외 지음","17,000","15,300","1,700","10%","850점","20100208","840"
"137","사회과학","고백, 손짓, 연결","K222533032","9791189099053","03810","요다","김민섭 지음","13,000","11,700","1,300","10%","650점","20180725","358"
"138","사회과학","보수의 정신","K012532730","9791187481379","03160","지식노마드","러셀 커크 지음, 이재학 옮김","36,000","32,400","3,600","10%","1,800점","20180413","1760"
"139","사회과학","맨박스","K242535290","9791157841387","03300","한빛비즈","토니 포터 지음, 김영진 옮김","14,000","12,600","1,400","10%","700점","20160810","3767"
"140","사회과학","대한민국 진보, 어디로 가는가?","8993642885","9788993642889","03300","비아북","노회찬.구영식 지음","15,000","13,500","1,500","10%","750점","20141114","587"
"141","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"142","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"143","사회과학","아무도 알려주지 않은 4차 산업혁명 이야기","K562532859","9791188808274","03300","키출판사","강명구 지음","16,000","14,400","1,600","10%","800점","20180523","709"
"144","사회과학","공산당 선언","K172532941","9791187036548","03160","비(도서출판b)","카를 마르크스.프리드리히 엥겔스  지음, 심철민 옮김","9,000","8,100","900","10%","450점","20180505","894"
"145","사회과학","예정된 전쟁","8984076775","9788984076778","03900","세종(세종서적)","그레이엄 앨리슨 지음, 정혜윤 옮김","20,000","18,000","2,000","10%","1,000점","20180122","3573"
"146","사회과학","월든","K152531791","9791188047079","03840","열림원","헨리 데이비드 소로우 지음, 김석희 옮김","18,000","16,200","1,800","10%","900점","20170712","4590"
"147","사회과학","시골빵집에서 자본론을 굽다","8994418733","9788994418735","03300","더숲","와타나베 이타루 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20140602","9991"
"148","사회과학","후불제 민주주의","8971993308","9788971993309","03340","돌베개","유시민 지음","14,000","12,600","1,400","10%","700점","20090304","11724"
"149","사회과학","톰보이","K062533020","9791185676470","03840","윌컴퍼니","리즈 프린스 지음, 윤영 옮김","15,000","13,500","1,500","10%","750점","20180629","162"
"150","사회과학","권력과 교회","8936486241","9788936486242","03300","창비","김진호 외 지음","16,000","14,400","1,600","10%","800점","20180330","985"
"151","사회과학","전태일 평전","8996187429","9788996187424","03990","아름다운전태일(전태일기념사업회)","조영래 지음","13,000","11,700","1,300","10%","650점","20090415","6714"
"152","사회과학","이슬람과 테러리즘 그 뿌리를 찾아서","K232533779","9791196192242","04300","글마당","마크 A. 가브리엘 지음, 이찬미 옮김","14,000","12,600","1,400","10%","700점","20180622","93"
"153","사회과학","사회계약론","8964373049","9788964373040","94300","후마니타스","장 자크 루소 지음, 김영욱 옮김","16,000","14,400","1,600","10%","800점","20180402","3954"
"154","사회과학","자해 청소년을 돕는 방법","K052531859","9791188375042","93510","그물코","마이클 홀랜더 지음, 안병은 외 옮김","18,000","16,200","1,800","10%","900점","20171110","1757"
"155","사회과학","한나 아렌트의 정치사상 세트 (전3권) (반양장)","8935664561","9788935664566","94080","한길사","한나 아렌트 지음, 이진우.박미애.김선욱 옮김","66,000","59,400","6,600","10%","3,300점","20170308","4316"
"156","사회과학","불편해도 괜찮아","8936471899","9788936471897","03300","창비","김두식 지음","18,000","16,200","1,800","10%","900점","20100709","12515"
"157","사회과학","수업 비평가의 시선","8968801029","9788968801020","93370","교육공동체벗","이혁규 지음","18,000","16,200","1,800","10%","900점","20180628","556"
"158","사회과학","나, 함께 산다","K002533126","9791187373384","03300","오월의봄","서중원 구술, 정택용 사진, 장애와인권발바닥행동 기획","15,500","13,950","1,550","10%","770점","20180628","526"
"159","사회과학","불평등의 이유","K772532035","9791189143008","03900","이데아","노엄 촘스키 지음, 유강은 옮김","17,000","15,300","1,700","10%","850점","20180409","1534"
"160","사회과학","비관이 만드는 공포, 낙관이 만드는 희망","K732533661","9791186592441","03300","움직이는서재","그레그 이스터브룩 지음, 김종수 옮김","25,000","22,500","2,500","10%","1,250점","20180627","89"
"161","사회과학","서늘한 신호","8935212199","9788935212194","03190","청림출판","개빈 드 베커 지음, 하현길 옮김","18,000","16,200","1,800","10%","900점","20180615","432"
"162","사회과학","보드게임, 교육과 만나다","K772532540","9791186639726","13370","애플북스","박점희.은효경 지음","19,500","17,550","1,950","10%","970점","20180525","1241"
"163","사회과학","말랑말랑 그림책 독서 토론","K242532416","9791185099026","03370","단비","강원토론교육연구회 지음","18,000","16,200","1,800","10%","900점","20180305","2701"
"164","사회과학","한국 재벌 흑역사 - 상","K462532605","9791185253503","04900","민중의소리","이완배 지음","15,000","13,500","1,500","10%","750점","20180312","2783"
"165","사회과학","래디컬 페미니즘","K072532909","9791196269418","03300","열다북스","쉴라 제프리스 지음, 김예나 옮김","20,000","18,000","2,000","10%","1,000점","20180124","363"
"166","사회과학","세상을 바꾸는 언어","K582532799","9791157061105","03800","메디치미디어","양정철 지음","15,000","13,500","1,500","10%","750점","20180125","2625"
"167","사회과학","허쌤의 수업놀이","K892531947","9791196132712","03370","꿀잼교육연구소","허승환 지음","23,000","20,700","2,300","10%","1,150점","20171101","2617"
