순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"28","사회과학","거꾸로교실","1185992065","9791185992068","13370","에듀니티","존 버그만 외 지음, 정찬필 외 옮김, 이혁규 감수","15,000","13,500","1,500","10%","750점","20150121","2284"
"29","사회과학","중2병의 비밀","1185716157","9791185716152","13590","덴스토리(Denstory)","김현수 지음","13,500","12,150","1,350","10%","670점","20150216","2442"
"30","사회과학","생각의 문법","8959063169","9788959063161","03300","인물과사상사","강준만 지음","15,000","13,500","1,500","10%","750점","20150212","687"
"31","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"32","사회과학","사회학의 핵심 개념들","8972977292","9788972977292","93330","동녘","앤서니 기든스 외 지음, 김봉석 옮김","20,000","18,000","2,000","10%","1,000점","20150210","721"
"33","사회과학","학급긍정훈육법","1185992006","9791185992006","13370","에듀니티","제인 넬슨 외 지음, 김성환 외 옮김, 김차명 그림","16,800","15,120","1,680","10%","840점","20140901","11667"
"34","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"35","사회과학","고릴라는 핸드폰을 미워해","8993746060","9788993746068","03800","북센스","박경화 지음","12,000","10,800","1,200","10%","600점","20110715","18717"
"36","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"37","사회과학","대통령의 시간 2008-2013","8925555107","9788925555102","03340","알에이치코리아(RHK)","이명박 지음","28,000","25,200","2,800","10%","1,400점","20150129","1752"
"38","사회과학","플라톤의 국가·정체(政體)","8930606237","9788930606233","93160","서광사","플라톤 지음, 박종현 옮김","35,000","33,250","1,750","5%","1,750점","20050430","9105"
"39","사회과학","현대사회학","8932472386","9788932472386","93330","을유문화사","앤서니 기든스 지음, 김미숙 외 옮김준·정성호 옮김","28,000","26,600","1,400","5%","1,400점","20140720","1266"
"40","사회과학","정희진처럼 읽기","8991799000","9788991799004","03800","교양인","정희진 지음","15,000","13,500","1,500","10%","750점","20141008","5857"
"41","사회과학","바른 마음","8901163675","9788901163673","03180","웅진지식하우스","조너선 하이트 지음, 왕수민 옮김","29,000","26,100","2,900","10%","1,450점","20140421","8493"
"42","사회과학","인문학 페티시즘","K892533350","9791157830053","03100","필로소픽","이원석 지음","13,500","12,150","1,350","10%","670점","20150310","192"
"43","사회과학","단속사회","8936472399","9788936472399","03300","창비","엄기호 지음","15,000","13,500","1,500","10%","150점","20140310","3640"
"44","사회과학","오래된 미래","8961880845","9788961880848","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","12,000","10,800","1,200","10%","600점","20071115","10601"
"45","사회과학","비굴의 시대","8984318612","9788984318618","03300","한겨레출판","박노자 지음","17,000","15,300","1,700","10%","850점","20141215","1244"
"46","사회과학","세상물정의 사회학","8958287152","9788958287155","03300","사계절","노명우 지음","16,800","15,120","1,680","10%","840점","20131230","5034"
"47","사회과학","민주주의의 수수께끼","8964372239","9788964372234","93300","후마니타스","존 던 지음, 강철웅 외 옮김","18,000","16,200","1,800","10%","900점","20150223","287"
"48","사회과학","말과활 - 7호","6000815529","9772288387807","","일곱번째숲","말과활 편집부 지음","15,000","14,250","750","5%","420점","20150302","152"
"49","사회과학","서준호 선생님의 교실놀이백과 239","8994655301","9788994655307","03370","지식프레임","서준호 글.사진","23,000","20,700","2,300","10%","1,150점","20140228","6109"
"50","사회과학","한계비용 제로 사회","8937489511","9788937489518","03320","민음사","제러미 리프킨 지음, 안진환 옮김","25,000","22,500","2,500","10%","1,250점","20140929","3414"
"51","사회과학","자유론","8970134832","9788970134833","04300","책세상","존 스튜어트 밀 지음, 서병훈 옮김","7,900","7,110","790","10%","390점","20050105","9223"
"52","사회과학","신자유주의의 좌파적 기원","8967351844","9788967351847","93300","글항아리","조하나 보크만 지음, 홍기빈 옮김","28,000","25,200","2,800","10%","1,400점","20150309","448"
"53","사회과학","젠더와 사회","8972977160","9788972977162","93300","동녘","한국여성연구소 엮음","20,000","18,000","2,000","10%","1,000점","20140630","6600"
"54","사회과학","내리막 세상에서 일하는 노마드를 위한 안내서","8997379550","9788997379552","03300","어크로스","제현주 지음","14,000","12,600","1,400","10%","700점","20141127","1140"
"55","사회과학","누가 나를 쓸모없게 만드는가","8991418163","9788991418165","03300","느린걸음","이반 일리치 지음, 허택 옮김","12,000","10,800","1,200","10%","600점","20140930","4805"
"56","사회과학","세월호를 기록하다","8994142401","9788994142401","03330","미지북스","오준호 지음","15,000","13,500","1,500","10%","750점","20150320","826"
"57","사회과학","전쟁의 물리학","1185051872","9791185051871","03900","북로드","배리 파커 지음, 김은영 옮김","15,000","13,500","1,500","10%","750점","20150110","802"
"58","사회과학","소비를 그만두다","8994418849","9788994418841","03300","더숲","히라카와 가쓰미 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20150115","662"
"59","사회과학","학급운영시스템","1185992081","9791185992082","13370","에듀니티","정유진 지음","18,000","16,200","1,800","10%","900점","20150304","1799"
"60","사회과학","불편해도 괜찮아","8936471899","9788936471897","03300","창비","김두식 지음","18,000","16,200","1,800","10%","900점","20100709","12515"
"61","사회과학","꿈이 있는 공부","8994973206","9788994973203","03300","시사IN북","사교육걱정없는세상 기획","15,000","13,500","1,500","10%","750점","20150310","514"
"62","사회과학","회복적 생활교육을 만나다","8991617204","9788991617209","03370","좋은교사","박숙영 지음","11,000","9,900","1,100","10%","550점","20141219","7740"
"63","사회과학","자본론 공부","8971996161","9788971996164","03300","돌베개","김수행 지음","13,000","11,700","1,300","10%","650점","20140825","4834"
"64","사회과학","우리 균도","8964372255","9788964372258","03300","후마니타스","이진섭 지음","15,000","13,500","1,500","10%","750점","20150302","564"
"65","사회과학","조효제 교수의 인권 오디세이","8991799035","9788991799035","03300","교양인","조효제 지음","16,000","14,400","1,600","10%","800점","20150223","1261"
"66","사회과학","예술인간의 탄생","8961950886","9788961950886","94300","갈무리","조정환 지음","23,000","20,700","2,300","10%","1,150점","20150125","591"
"67","사회과학","불평등의 대가","8932916209","9788932916200","03320","열린책들","조지프 스티글리츠 지음, 이순희 옮김","25,000","22,500","2,500","10%","1,250점","20130530","4524"
"68","사회과학","바보 똥개 뽀삐","1157611303","9791157611300","03800","엔트리(메가스터디북스)","박정윤 지음","13,000","11,700","1,300","10%","650점","20150205","327"
"69","사회과학","엔트로피","8986698293","9788986698299","03300","세종연구원","제레미 리프킨 지음, 이창희 옮김","16,000","14,400","1,600","10%","800점","20000525","4403"
"70","사회과학","1968년 2월 12일","8984318760","9788984318762","03900","한겨레출판","고경태 지음","16,000","14,400","1,600","10%","800점","20150212","375"
"71","사회과학","십 대 밑바닥 노동","8968800162","9788968800160","03330","교육공동체벗","이수정 외 지음","12,000","10,800","1,200","10%","600점","20150105","1381"
"72","사회과학","교육과정에 돌직구를 던져라","1185992030","9791185992037","13370","에듀니티","정성식 지음","15,000","13,500","1,500","10%","750점","20141121","2315"
"73","사회과학","서중석의 현대사 이야기 1","8997889575","9788997889570","04900","오월의봄","서중석.김덕련 지음","16,000","14,400","1,600","10%","800점","20150318","1049"
"74","사회과학","빈곤을 보는 눈","8957692223","9788957692226","03300","개마고원","신명호 지음","15,000","13,500","1,500","10%","750점","20131227","605"
"75","사회과학","저항 주식회사","8972977306","9788972977308","03300","동녘","피터 도베르뉴 외 지음, 황성원 옮김","14,000","12,600","1,400","10%","700점","20150310","243"
"76","사회과학","자본의 17가지 모순","897297725X","9788972977254","03300","동녘","데이비드 하비 지음, 황성원 옮김","19,800","17,820","1,980","10%","990점","20141117","668"
"77","사회과학","대중문화의 이해","8946049049","9788946049048","93300","한울(한울아카데미)","김창남 지음","18,500","18,500","0","0%","920점","20140905","560"
"78","사회과학","21세기 자본 (양장)","8967351275","9788967351274","03300","글항아리","토마 피케티 지음, 장경덕 외 옮김, 이강국 감수","33,000","29,700","3,300","10%","1,650점","20140912","13427"
"79","사회과학","지금 여기 페미니즘","6000821742","9791195349838","04330","사회운동","이유미 지음","10,000","9,000","1,000","10%","500점","20150316","594"
"80","사회과학","누워서 읽는 법학 : 민사법 1","1195344988","9791195344987","14360","로스타트","김해마루 지음","13,000","12,350","650","5%","650점","20150130","489"
"81","사회과학","교사의 마음리더십","1185992057","9791185992051","13370","에듀니티","김창오 외 지음","16,500","14,850","1,650","10%","820점","20141215","1762"
"82","사회과학","니콜로 마키아벨리, 군주론","8964372034","9788964372036","94300","후마니타스","니콜로 마키아벨리 지음, 최장집 한국어판 서문, 박상훈 옮김","15,000","13,500","1,500","10%","750점","20140428","2640"
"83","사회과학","소셜미디어 시대의 출판 마케팅","8989420911","9788989420910","03010","한국출판마케팅연구소","김류미 지음","13,500","12,150","1,350","10%","670점","20150320","181"
"84","사회과학","장기보수시대","1186000090","9791186000090","03330","마티","신기주 지음","12,000","10,800","1,200","10%","600점","20150302","183"
"85","사회과학","사회학 : 비판적 사회읽기","8946055200","9788946055209","03330","한울(한울아카데미)","비판사회학회 엮음","29,500","29,500","0","0%","880점","20140830","522"
"86","사회과학","백설공주는 왜 자꾸 문을 열어 줄까","8958073349","9788958073345","03300","뜨인돌","박현희 지음","11,000","9,900","1,100","10%","550점","20110630","10295"
"87","사회과학","증언","899098422X","9788990984227","04340","비전과리더십","김하중 지음","24,000","21,600","2,400","10%","1,200점","20150106","231"
"88","사회과학","불평등의 창조","8994142371","9788994142371","03900","미지북스","켄트 플래너리 & 조이스 마커스 지음, 하윤숙 옮김","38,000","34,200","3,800","10%","1,900점","20150115","522"
"89","사회과학","아니야, 우리가 미안하다","8994103473","9788994103471","03810","우리학교","천종호 지음","15,000","13,500","1,500","10%","750점","20130218","3974"
"90","사회과학","서울은 어떻게 작동하는가","1195218125","9791195218127","03330","코난북스","류동민 지음","14,000","12,600","1,400","10%","700점","20141215","670"
"91","사회과학","하고 싶은 일 해, 굶지 않아","8994973184","9788994973180","03300","시사IN북","윤태호 외 6인 지음","13,000","11,700","1,300","10%","650점","20140625","3001"
"92","사회과학","우리는 차별에 찬성합니다","8957692231","9788957692233","03330","개마고원","오찬호 지음","14,000","12,600","1,400","10%","700점","20131206","6700"
"93","사회과학","지구가 뿔났다","8998400030","9788998400033","43400","꿈결","남종영 지음","13,800","12,420","1,380","10%","690점","20130422","4392"
"94","사회과학","방송학 개론","8966801595","9788966801596","93300","커뮤니케이션북스","한진만 외 지음","24,500","24,500","0","0%","730점","20130220","1257"
"95","사회과학","Heal the World : 힐 더 월드","8954607322","9788954607322","03810","문학동네","국제아동돕기연합 UHIC 지음","13,000","11,700","1,300","10%","650점","20081212","3591"
"96","사회과학","체르노빌 다크 투어리즘 가이드","K422533459","9791186000106","03300","마티","아즈마 히로키 외 지음, 양지연 옮김","20,000","18,000","2,000","10%","1,000점","20150311","523"
"97","사회과학","13가지 죽음","8994655360","9788994655369","03360","지식프레임","이준일 지음","15,800","14,220","1,580","10%","790점","20150316","416"
"98","사회과학","행복한 현장연구 멘토링","8993879702","9788993879704","03370","테크빌교육(즐거운학교)","홍석희 지음","12,000","10,800","1,200","10%","600점","20150227","660"
"99","사회과학","복지관 사례관리 공부노트","8997143093","9788997143092","93330","푸른복지","김세진 지음","5,000","4,500","500","10%","250점","20140415","1013"
"100","사회과학","민법총칙","1130325199","9791130325194","93360","박영사","곽윤직.김재형 지음","29,000","28,130","870","3%","0점","20130905","3974"
"101","사회과학","정보사회의 이해","8983946520","9788983946522","03330","미래인(미래M&B,미래엠앤비)","이항우.이창호.김종철 외 지음","20,000","19,400","600","3%","0점","20110224","1443"
"102","사회과학","거꾸로 생각해 봐!","8989646510","9788989646518","43300","낮은산","홍세화 외 지음","10,500","9,450","1,050","10%","520점","20081005","7784"
"103","사회과학","열린책들 편집 매뉴얼 2014","8932916543","9788932916545","03010","열린책들","열린책들 편집부 엮음","6,000","5,400","600","10%","300점","20140330","824"
"104","사회과학","공부가 좋아지는 허쌤의 공책레시피","8993879575","9788993879575","03370","테크빌교육(즐거운학교)","허승환 지음","15,000","13,500","1,500","10%","750점","20131218","1737"
"105","사회과학","통치론","8972914282","9788972914280","03340","까치","존 로크 지음, 강정인.문지영 옮김","12,000","10,800","1,200","10%","600점","19961030","4492"
"106","사회과학","코끼리는 생각하지 마","8937834952","9788937834950","03340","와이즈베리","조지 레이코프 지음, 유나영 옮김, 나익주 감수","13,000","11,700","1,300","10%","650점","20150401","9157"
"107","사회과학","나는 국가로부터 배당받을 권리가 있다","8997090445","9788997090440","04300","한티재","하승수 지음","8,000","7,200","800","10%","400점","20150316","692"
"108","사회과학","빨래하는 페미니즘","8937488396","9788937488399","03330","민음사","스테퍼니 스탈 지음, 고빛샘 옮김, 정희진 서문","19,500","17,550","1,950","10%","970점","20141007","3336"
"109","사회과학","김하중의 중국 이야기 1","899098484X","9788990984845","03340","비전과리더십","김하중 지음","18,000","16,200","1,800","10%","900점","20130125","521"
"110","사회과학","착한 전기는 가능하다","8997090410","9788997090419","04300","한티재","하승수 지음","8,000","7,200","800","10%","400점","20150116","530"
"111","사회과학","엄마의 탄생","8997889486","9788997889488","03300","오월의봄","안미선.김보성.김향수 지음","13,000","11,700","1,300","10%","650점","20141128","581"
"112","사회과학","의사소통장애아 교육","8999704459","9788999704451","93370","학지사","고은 지음","21,000","21,000","0","0%","1,050점","20140819","951"
"113","사회과학","교사, 수업에서 나를 만나다","8991617050","9788991617056","03370","좋은교사","김태현 지음","15,000","13,500","1,500","10%","750점","20120805","11901"
"114","사회과학","사회복지실천의 이해","8963306089","9788963306087","93330","학지사","엄명용.윤혜미.오혜경 지음","20,000","20,000","0","0%","1,000점","20110215","505"
"115","사회과학","프로파간다","8995894571","9788995894576","03300","공존","에드워드 버네이스 지음, 강미경 옮김","15,000","13,500","1,500","10%","750점","20090720","11381"
"116","사회과학","자유론","8931006365","9788931006360","03300","문예출판사","존 스튜어트 밀 지음, 박홍규 옮김","10,000","9,000","1,000","10%","500점","20090330","2528"
"117","사회과학","사회복지실천론 (양옥경 외)","8930037186","9788930037181","94330","나남출판","양옥경 외 지음","25,000","25,000","0","0%","1,250점","20100305","1468"
"118","사회과학","그래야 사람이다","899791815X","9788997918157","03300","유리창","이명수 지음","14,000","12,600","1,400","10%","700점","20150320","200"
"119","사회과학","서중석의 현대사 이야기 2","8997889583","9788997889587","04900","오월의봄","서중석.김덕련 지음","15,000","13,500","1,500","10%","750점","20150318","819"
"120","사회과학","월든","8901166224","9788901166223","03840","펭귄클래식코리아(웅진)","헨리 데이비드 소로우 지음, 홍지수 옮김","11,000","9,900","1,100","10%","550점","20140930","8247"
"121","사회과학","페미니즘의 도전","8991799809","9788991799806","03300","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20130212","8073"
"122","사회과학","누워서 읽는 법학 : 민사법 2","1195344996","9791195344994","14360","로스타트","김해마루 지음","7,000","6,650","350","5%","350점","20150130","374"
"123","사회과학","수업 코칭","1185992073","9791185992075","13370","에듀니티","신을진 지음","15,000","13,500","1,500","10%","750점","20150130","1991"
"124","사회과학","나는 오늘도 국경을 만들고 허문다","8967350775","9788967350772","03300","글항아리","강주원 지음","11,000","9,900","1,100","10%","550점","20131007","518"
"125","사회과학","중도.중복장애학생 교육","8999700399","9788999700392","93370","학지사","한경근 외 지음","19,000","18,430","570","3%","0점","20130228","669"
"126","사회과학","대한민국복지","8977152526","9788977152526","03330","두리미디어","김연명 외 지음","12,000","10,800","1,200","10%","600점","20110820","378"
"127","사회과학","누워서 읽는 법학 : 민사법 4","1186318015","9791186318010","14360","로스타트","김해마루 지음","9,000","8,550","450","5%","450점","20150130","369"
"128","사회과학","상담연습 교본","8918210647","9788918210643","93180","법문사","이장호.금명자 지음","22,000","21,340","660","3%","0점","20140625","5072"
"129","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"130","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"131","사회과학","문학과 예술의 사회사 세트 - 전4권","8936479954","9788936479954","03600","창비","아르놀트 하우저 지음, 반성완 외 옮김","60,000","54,000","6,000","10%","3,000점","19990305","2399"
"132","사회과학","사회적 인간의 몰락","8961472135","9788961472135","03300","이학사","김윤태 지음","17,000","15,300","1,700","10%","850점","20150320","229"
"133","사회과학","IT가 구한 세상","1195058411","9791195058419","03300","홀로깨달음","김인성 지음","19,000","17,100","1,900","10%","950점","20150209","202"
"134","사회과학","세계정치론","8932472890","9788932472898","93340","을유문화사","존 베일리스 외 지음, 하영선 외 옮김","35,000","31,500","3,500","10%","1,750점","20150210","664"
"135","사회과학","정책학원론","8957742441","9788957742440","","대명출판사","정정길 외 지음","40,000","40,000","0","0%","2,000점","20140105","150"
"136","사회과학","영유아 프로그램 개발과 평가 (황해익 외)","8963525430","9788963525433","93370","공동체","황해익 외 지음","20,000","19,400","600","3%","0점","20130905","1532"
"137","사회과학","교사도 학교가 두렵다","8998439042","9788998439040","93370","따비","엄기호 지음","15,000","13,500","1,500","10%","750점","20130920","5529"
"138","사회과학","하우스와이프 2.0","K462533357","9791155350423","03330","미메시스","에밀리 맷차 지음, 허원 옮김","16,800","15,120","1,680","10%","840점","20150305","140"
"139","사회과학","MD본색 : 은밀하게 위험하게","8974837102","9788974837105","03390","서해문집","정욱식 지음","12,900","11,610","1,290","10%","640점","20150310","155"
"140","사회과학","교육사회학","8925409232","9788925409238","93370","교육과학사","김신일 지음","20,000","20,000","0","0%","600점","20150225","3726"
"141","사회과학","공평한가?","1195038364","9791195038367","03360","북콤마","참여연대 사법감시센터 지음","22,000","19,800","2,200","10%","1,100점","20150213","175"
"142","사회과학","국가론","8961671723","9788961671729","03160","돋을새김","플라톤 지음, 이환 옮김","10,000","9,000","1,000","10%","500점","20141230","4753"
"143","사회과학","교사를 위한 응용행동분석","8999704688","9788999704680","93370","학지사","Paul A. Alberto. Anne C. Troutman 지음, 이효신 옮김","23,000","23,000","0","0%","1,150점","20140829","964"
"144","사회과학","젠더 무법자","8955617550","9788955617559","03300","바다출판사","케이트 본스타인 지음, 조은혜 옮김","15,800","14,220","1,580","10%","790점","20150320","819"
"145","사회과학","이 아이들에게도 아버지가 필요합니다","8994103864","9788994103860","03810","우리학교","천종호 지음","15,000","13,500","1,500","10%","750점","20150311","745"
"146","사회과학","관저의 100시간","8964372247","9788964372241","03300","후마니타스","기무라 히데아키 지음, 정문주 옮김","16,000","14,400","1,600","10%","800점","20150302","407"
"147","사회과학","베스텐트 한국판 2014","8997186132","9788997186136","94100","사월의책","악셀 호네트 외 지음, 연구모임 사회 비판과 대안 옮김","23,000","20,700","2,300","10%","1,150점","20150225","147"
"148","사회과학","누워서 읽는 법학 : 민사법 3","1186318007","9791186318003","14360","로스타트","김해마루 지음","10,500","9,980","520","5%","520점","20150130","355"
"149","사회과학","뉴미디어와 정보사회 (개정 2판)","8930087841","9788930087841","94300","나남출판","강현두 외 지음","28,500","28,500","0","0%","290점","20180305","533"
"150","사회과학","독서교육, 어떻게 할까?","8969150099","9788969150097","03370","(주)학교도서관저널","김은하 지음","14,000","12,600","1,400","10%","700점","20141205","2099"
"151","사회과학","대중문화의 겉과 속","8959062367","9788959062362","03300","인물과사상사","강준만 지음","17,000","15,300","1,700","10%","850점","20130627","1993"
"152","사회과학","세속의 철학자들","8990429714","9788990429711","03320","이마고","로버트 하일브로너 지음, 장상환 옮김","21,000","18,900","2,100","10%","1,050점","20081015","3250"
"153","사회과학","10대와 통하는 정치학","8995833858","9788995833858","43340","철수와영희","고성국 지음, 배인완 그림","10,000","9,000","1,000","10%","500점","20071219","4349"
"154","사회과학","사회를 보호해야 한다","899476917X","9788994769172","04100","난장","미셸 푸코 지음, 김상운 옮김","27,000","24,300","2,700","10%","1,350점","20150126","1522"
"155","사회과학","중국뿐인 세상","8997917056","9788997917051","03300","명랑한지성","후안 파블로 카르데날 & 에리베르토 아라우조 지음, 전미영 옮김","23,000","20,700","2,300","10%","1,150점","20140314","142"
"156","사회과학","청소년복지론 (홍봉선 외)","8963524191","9788963524191","93330","공동체","홍봉선.남미애 지음","24,000","24,000","0","0%","1,200점","20130130","239"
"157","사회과학","최고의 교사는 어떻게 가르치는가","8965743672","9788965743675","03370","해냄","더그 레모브 지음, 구정화.박새롬 번역 및 감수","16,500","14,850","1,650","10%","820점","20130205","1954"
"158","사회과학","나는 무슨 일 하며 살아야 할까?","899346314X","9788993463149","43300","철수와영희","이철수 외 지음","12,000","10,800","1,200","10%","600점","20110516","6421"
"159","사회과학","역사교육의 내용과 방법","8991221297","9788991221291","93900","책과함께","최상훈.이영효.김한종.강선주 지음","18,000","16,200","1,800","10%","900점","20070905","5537"
"160","사회과학","공리주의","8970136223","9788970136226","04300","책세상","존 스튜어트 밀 지음, 서병훈 옮김","7,900","7,110","790","10%","390점","20070420","1626"
"161","사회과학","빈곤의 연대기","899080969X","9788990809698","03300","갈라파고스","박선미.김희순 지음","16,800","15,120","1,680","10%","840점","20150325","2692"
"162","사회과학","학습장애 총론","899970436X","9788999704369","93370","학지사","한국학습장애학회 엮음","19,000","18,430","570","3%","0점","20140811","450"
"163","사회과학","10대와 통하는 미디어","899346331X","9788993463316","43300","철수와영희","손석춘 지음, 김용민 그림","12,000","10,800","1,200","10%","600점","20120712","3890"
"164","사회과학","물질문명과 자본주의 읽기","899080941X","9788990809414","03900","갈라파고스","페르낭 브로델 지음, 김홍식 옮김","12,000","10,800","1,200","10%","600점","20120312","7456"
"165","사회과학","페다고지 (30주년 기념판)","8976827287","9788976827289","03370","그린비","파울루 프레이리 지음, 남경태 옮김","13,900","12,510","1,390","10%","690점","20090713","1961"
"166","사회과학","정의론","8987350533","9788987350530","03100","이학사","존 롤즈 지음, 황경식 옮김","28,000","25,200","2,800","10%","1,400점","20030303","8619"
"167","사회과학","저널리즘의 기본 원칙","8957113649","9788957113646","93070","한국언론진흥재단","빌 코바치 외 지음, 이재경 옮김","20,000","20,000","0","0%","1,000점","20141210","1411"
"168","사회과학","수업이 바뀌면 학교가 바뀐다","1185992049","9791185992044","13370","에듀니티","사토 마나부 지음, 손우정 옮김","12,000","10,800","1,200","10%","600점","20141120","4296"
"169","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"170","사회과학","배움의 공동체","8965743559","9788965743552","13370","해냄","손우정 지음","16,500","14,850","1,650","10%","820점","20120815","6970"
"171","사회과학","여성 혐오를 혐오한다","8956606218","9788956606217","03330","은행나무","우에노 지즈코 지음, 나일등 옮김","14,000","12,600","1,400","10%","700점","20120502","9101"
"172","사회과학","국가란 무엇인가","8971994274","9788971994276","03340","돌베개","유시민 지음","14,000","12,600","1,400","10%","700점","20110418","8926"
