순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
38,국내도서,시맨틱 에러 포토에세이,K702836737,9.79119E+12,3810,blackD(블랙디),왓챠.래몽래인 지음,"22,000","19,800","2,200",10%,"1,100점",20220320,159670
39,국내도서,2022 써니 행정법총론 단원별 모의고사 - 전2권,K632836503,9.79117E+12,,에스티유니타스,박준철 지음,"21,000","18,900","2,100",10%,210점,20220223,35755
40,국내도서,백광,K652836302,9.79119E+12,3830,모모,"렌조 미키히코 지음, 양윤옥 옮김","14,500","13,050","1,450",10%,720점,20220214,53860
41,국내도서,2022 써니 행정법총론 실전동형 모의고사 - 전2권,K332836837,9.79116E+12,13360,지금(도서출판),박준철 지음,"10,000","9,000","1,000",10%,500점,20220318,33380
42,국내도서,루호,8936443232,9.78894E+12,73810,창비,"채은하 지음, 오승민 그림","10,800","9,720","1,080",10%,540점,20220325,19370
43,국내도서,소설 보다 : 봄 2022,8932039852,9.78893E+12,3810,문학과지성사,김병운.위수정.이주혜 지음,"3,500","3,150",350,10%,170점,20220329,17540
44,국내도서,오은영의 화해 (리커버),8997396870,9.789E+12,3810,코리아닷컴(Korea.com),오은영 지음,"16,000","14,400","1,600",10%,800점,20190110,144032
45,국내도서,2022 이진욱 세무사의 공무원 지방세법,K202837182,9.79119E+12,13360,배움,이진욱 지음,"22,000","19,800","2,200",10%,"1,100점",20220401,11060
46,국내도서,TV 애니메이션 주술회전 1st season 컴플리트 북,K322837478,9.79114E+12,47830,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","27,000","24,300","2,700",10%,"1,350점",20220429,42340
47,국내도서,저주토끼 (리커버),K122836656,9.79117E+12,3810,아작,정보라 지음,"14,800","13,320","1,480",10%,740점,20220401,25530
48,국내도서,오리 부리 이야기,8949162385,9.78895E+12,74800,비룡소,"황선애 지음, 간장 그림","11,000","9,900","1,100",10%,550점,20220325,15280
49,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),8917238548,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,107768
50,국내도서,부동산 절세의 기술,K572837081,9.79119E+12,13320,지혜로,"김동우.최왕규 지음, 송희창(송사무장) 감수","19,000","17,100","1,900",10%,950점,20220408,13620
51,국내도서,2022 신용한 행정학 실전과 가장 유사한 지방직 9급 대비 모의고사,K172837084,9.79117E+12,13350,메가스터디교육(공무원),신용한.SK100수험연구소 지음,"12,000","10,800","1,200",10%,600점,20220404,11480
52,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,250783
53,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),891723853X,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,101345
54,국내도서,지구 끝의 온실,K082733434,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,141629
55,국내도서,지리의 힘,8993178690,9.78899E+12,3300,사이,"팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700",10%,850점,20160810,58274
56,국내도서,파이브 스타 스토리 The Five Star Stories 16,K502837770,9.79114E+12,,서울미디어코믹스(서울문화사),나가노 마모루 지음,"12,000","10,800","1,200",10%,600점,20220331,20820
57,국내도서,도쿄 에일리언즈 1,K892836594,9.79114E+12,,서울미디어코믹스(서울문화사),"NAOE 지음, 박소현 옮김","5,000","4,500",500,10%,250점,20220228,74695
58,국내도서,돈의 심리학 (10만 부 기념 골드 에디션),K692836983,9.79119E+12,3320,인플루엔셜(주),"모건 하우절 지음, 이지연 옮김","19,800","17,820","1,980",10%,990점,20210113,124584
59,국내도서,도쿄 리벤저스 23,K182837260,9.79117E+12,,학산문화사(만화),와쿠이 켄 지음,"6,000","5,400",600,10%,300점,20220321,41890
60,국내도서,도쿄 에일리언즈 2,K492837281,9.79114E+12,,서울미디어코믹스(서울문화사),"NAOE 지음, 박소현 옮김","5,000","4,500",500,10%,250점,20220429,11570
61,국내도서,H마트에서 울다,8954683371,9.78895E+12,3840,문학동네,"미셸 자우너 지음, 정혜윤 옮김","16,000","14,400","1,600",10%,800점,20220228,39265
62,국내도서,예의 없는 친구들을 대하는 슬기로운 말하기 사전,K682835052,9.79116E+12,73180,사계절,"김원아 지음, 김소희 그림","13,000","11,700","1,300",10%,650점,20220113,58785
63,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,230718
64,국내도서,"2022 써니 행정법총론 SOS (Summary Of Sunny, 써니 요약집)",K642835278,9.79116E+12,13360,지금(도서출판),박준철 지음,"24,000","21,600","2,400",10%,"1,200점",20211112,28518
65,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,82234
66,국내도서,2022 이유진 국어 화제의 모의고사 (봉투형),K222837186,9.79117E+12,13700,고시동네,이유진.최형우 지음,"13,000","11,700","1,300",10%,650점,20220405,9250
67,국내도서,위저드 베이커리 (양장),8936434616,9.78894E+12,3810,창비,구병모 지음,"14,000","12,600","1,400",10%,700점,20220327,34190
68,국내도서,마음버스,K822837265,9.79117E+12,77810,천개의바람,"김유 지음, 소복이 그림","13,000","11,700","1,300",10%,650점,20220325,16260
69,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K862835833,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20211221,70765
70,국내도서,인스타 브레인,K422639014,9.79116E+12,3180,동양북스(동양문고),"안데르스 한센 지음, 김아영 옮김","15,000","13,500","1,500",10%,750점,20200515,9925
71,국내도서,일하고 일하고 사랑을 하고,8936424726,9.78894E+12,3810,창비,최지인 지음,"9,000","8,100",900,10%,450점,20220318,36380
72,국내도서,2022 유휘운 행정법총론 요약노트 + 기출문제,K272835555,9.79117E+12,13360,메가스터디교육(공무원),유휘운 지음,"17,000","15,300","1,700",10%,850점,20220114,20375
73,국내도서,"행복을 파는 브랜드, 오롤리데이",8968333718,9.78897E+12,3320,블랙피쉬,박신후 지음,"17,000","15,300","1,700",10%,850점,20220407,7440
74,국내도서,마음에 없는 소리,8954685439,9.78895E+12,3810,문학동네,김지연 지음,"14,500","13,050","1,450",10%,720점,20220310,25365
75,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,326713
76,국내도서,설민석의 한국사 대모험 20,K692836418,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","12,000","10,800","1,200",10%,600점,20220228,61270
77,국내도서,수학 잘하는 아이를 만드는 초등수학 심화 공부법,K432836931,9.79119E+12,3370,블루무스,류승재 지음,"22,000","19,800","2,200",10%,"1,100점",20220315,28160
78,국내도서,2022 선재국어 나침판 기출 변형 모의고사,K532835341,9.79117E+12,13710,에스티유니타스,이선재 지음,"21,000","18,900","2,100",10%,"1,050점",20220105,40590
79,국내도서,2022 수제비 정보처리기사 실기 1권+2권 합본세트,K682835142,9.79116E+12,14000,건기원,NCS 정보처리기술사 연구회 지음,"35,000","31,500","3,500",10%,"1,750점",20220110,30245
80,국내도서,주술회전 0 : 외전,K512635899,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190425,67620
81,국내도서,유령의 마음으로,8937442698,9.78894E+12,3810,민음사,임선우 지음,"13,000","11,700","1,300",10%,650점,20220325,12840
82,국내도서,2022 심우철 실전동형 모의고사 Season 3,K902837579,9.79116E+12,13740,심슨북스,심우철 지음,"16,000","14,400","1,600",10%,800점,20220404,8880
83,국내도서,안녕 주정뱅이 (리커버 특별판),8936437380,9.78894E+12,3810,창비,권여선 지음,"13,500","12,150","1,350",10%,670점,20160516,19599
84,국내도서,세계 심리학 필독서 30,K992836038,9.79117E+12,3180,센시오,"사토 다쓰야 지음, 박재영 옮김","17,800","16,020","1,780",10%,890점,20220321,18560
85,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,108890
86,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,44910
87,국내도서,2022 주택과 세금,K912837170,9.79116E+12,13320,DTW(더존테크윌),국세청 부동산납세과 지음,"7,000","7,000",0,0%,0점,20220328,25720
88,국내도서,어떻게 살아야 하는가,K542836553,9.79113E+12,3320,다산북스,"이나모리 가즈오 지음, 김윤경 옮김","17,000","15,300","1,700",10%,850점,20220318,11160
89,국내도서,흔한남매 과학 탐험대 4 : 물질,8934930543,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20220228,46560
90,국내도서,흔한남매 오해요,K602836219,9.79117E+12,77810,미래엔아이세움,"유난희 그림, 백난도 글, 흔한컴퍼니 감수, 흔한남매 원작","13,500","12,150","1,350",10%,670점,20220303,29440
91,국내도서,고양이 해결사 깜냥 4,8936448137,9.78894E+12,74810,창비,"홍민정 지음, 김재희 그림","11,000","9,900","1,100",10%,550점,20220121,62385
92,국내도서,2022 이동기 영어 기적의 특강,K752835234,9.79117E+12,13740,에스티유니타스,이동기 지음,"15,000","13,500","1,500",10%,750점,20211231,37235
93,국내도서,백귀야행 29,K052837365,9.79117E+12,,시공사(만화),"이마 이치코 지음, 한나리 옮김","5,000","4,500",500,10%,250점,20220325,16000
94,국내도서,룩 백,K932837765,9.79117E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20220322,19710
95,국내도서,우리는 여전히 삶을 사랑하는가,8934949678,9.78893E+12,3180,김영사,"에리히 프롬 지음, 라이너 풍크 엮음, 장혜경 옮김","15,800","14,220","1,580",10%,790점,20220211,51120
96,국내도서,태쁘의 퇴마부 1,K382837386,9.79117E+12,77810,겜툰,"이소연 그림, 김혜련 글, 샌드박스 네트워크 감수, 태쁘 원작","13,000","11,700","1,300",10%,650점,20220415,10710
97,국내도서,"칵테일, 러브, 좀비",K692639764,9.79119E+12,3810,안전가옥,조예은 지음,"10,000","9,000","1,000",10%,500점,20200413,49488
98,국내도서,2022 이동기 영어 실전동형 모의고사 Vol.2 - 전2권,K992837178,9.79117E+12,13740,에스티유니타스,이동기 지음,"17,000","15,300","1,700",10%,170점,20220405,8220
99,국내도서,코미 양은 커뮤증입니다 22,K182837577,9.79114E+12,7830,㈜소미미디어,"오다 토모히토 지음, 박경용 옮김","5,000","4,500",500,10%,250점,20220406,9340
100,국내도서,밝은 밤,K312835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,147868
101,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,76688
102,국내도서,우당탕탕 야옹이와 금빛 마법사,K042836355,9.79116E+12,74830,책읽는곰,"구도 노리코 지음, 윤수정 옮김","12,000","10,800","1,200",10%,600점,20220311,22720
103,국내도서,2022 선재국어 실전 봉투 모의고사 1,K822836119,9.79117E+12,13710,에스티유니타스,이선재 지음,"13,000","11,700","1,300",10%,130점,20220225,32425
104,국내도서,달러구트 꿈 백화점 2,K962733015,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20210727,185298
105,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","15,800","14,220","1,580",10%,790점,20180222,119268
106,국내도서,주식 멘토 김현구의 주식 잘 사고 잘 파는 법,K992837282,9.79116E+12,3320,메이트북스,김현구 지음,"19,000","17,100","1,900",10%,950점,20220412,9240
107,국내도서,시점의 힘,K132837787,9.79116E+12,3800,윌북,"샌드라 거스 지음, 지여울 옮김","13,800","12,420","1,380",10%,690점,20220415,9570
108,국내도서,2022 에듀윌 공기업 ALL NCS 코레일 최최종 봉투모의고사 7회,K732836407,9.79114E+12,13320,에듀윌,에듀윌 취업연구소 지음,"14,000","12,600","1,400",10%,700점,20220218,12820
109,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,92905
110,국내도서,"아무튼, 피아노",K732837272,9.79119E+12,2810,제철소,김겨울 지음,"12,000","10,800","1,200",10%,600점,20220331,31330
111,국내도서,캐릭캐릭 체인지! 신장판 1,K992836936,9.79114E+12,,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,22300
112,국내도서,이웃집 백만장자 변하지 않는 부의 법칙,K802636212,9.79116E+12,3320,비즈니스북스,"토머스 J. 스탠리.세라 스탠리 팰로 지음, 김미정 옮김","16,800","15,120","1,680",10%,840점,20191218,12888
113,국내도서,럭키 드로우,K052836785,9.79113E+12,3190,다산북스,드로우앤드류 지음,"16,000","14,400","1,600",10%,800점,20220125,41050
114,국내도서,거꾸로 읽는 세계사,K502835770,9.79119E+12,3900,돌베개,유시민 지음,"17,500","15,750","1,750",10%,870점,20211029,164233
115,국내도서,사피엔스,8934972467,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,132369
116,국내도서,낯선 사람에게 말 걸기,8932922047,9.78893E+12,3840,열린책들,"폴 오스터 지음, 김석희 외 옮김","17,800","16,020","1,780",10%,890점,20220410,8390
117,국내도서,두선생의 지도로 읽는 세계사 : 서양 편,895090019X,9.78895E+12,3900,21세기북스,한영준 지음,"18,000","16,200","1,800",10%,900점,20220330,6780
118,국내도서,캐릭캐릭 체인지! 신장판 6,K212836936,9.79114E+12,,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,22100
119,국내도서,재혼황후 7,K492837887,9.79116E+12,4810,해피북스투유,알파타르트 지음,"14,000","12,600","1,400",10%,700점,20220422,11730
120,국내도서,"세 살, 이제 막 시작하는 육아",8934961546,9.78893E+12,4300,김영사,서천석 지음,"11,500","10,350","1,150",10%,570점,20220411,6330
121,국내도서,정재승의 인류 탐험 보고서 3,8950996529,9.78895E+12,74400,아울북,"정재승.차유진 지음, 김현민 그림, 백두성 감수","14,000","12,600","1,400",10%,700점,20220323,18290
122,국내도서,설민석의 세계사 대모험 12,K732837763,9.79119E+12,77900,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 원태준 감수","12,000","10,800","1,200",10%,600점,20220315,22260
123,국내도서,손석희의 앵커브리핑 1,8976965671,9.78898E+12,3300,역사비평사,손석희.김현정 지음,"18,000","16,200","1,800",10%,900점,20220329,12010
124,국내도서,2022 세무 메가패스 남정선 지방세법 단기완성,K492836413,9.79119E+12,13320,㈜피앤피커뮤니케이션즈,남정선 지음,"20,000","18,000","2,000",10%,"1,000점",20220221,7440
125,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K682835821,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20211209,98275
126,국내도서,푸른 사자 와니니,8936442805,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20150625,99936
127,국내도서,김경일의 지혜로운 인간생활,K592837462,9.79119E+12,3180,저녁달,김경일 지음,"17,500","15,750","1,750",10%,870점,20220415,8420
128,국내도서,민주주의 공부,K152836038,9.79116E+12,3340,윌북,"얀-베르너 뮐러 지음, 권채령 옮김","17,800","16,020","1,780",10%,890점,20220401,20620
129,국내도서,캐릭캐릭 체인지! 신장판 5,K292836936,9.79114E+12,47830,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,20600
130,국내도서,2022 신용한 행정학 합격노트 - 전2권,K562734303,9.79117E+12,13350,메가스터디교육(공무원),신용한 지음,"26,000","23,400","2,600",10%,"1,300점",20210909,23446
131,국내도서,캐릭캐릭 체인지! 신장판 4,K272836936,9.79114E+12,,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,20420
132,국내도서,캐릭캐릭 체인지! 신장판 2,K032836936,9.79114E+12,,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,20410
133,국내도서,도파민네이션,8965965047,9.78897E+12,3180,흐름출판,"애나 렘키 지음, 김두완 옮김","18,000","16,200","1,800",10%,900점,20220321,9830
134,국내도서,캐릭캐릭 체인지! 신장판 3,K142836936,9.79114E+12,,서울미디어코믹스(서울문화사),"PEACH-PIT 지음, 김수연 옮김","13,000","11,700","1,300",10%,650점,20220331,20160
135,국내도서,돈의 속성 (200쇄 기념 개정 증보판/양장본),K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,124746
136,국내도서,2022 해커스공무원 신민숙 하프모의고사 국어 2 : 합격편 (9급 공무원 7급 지방직),K422837476,9.79117E+12,13710,해커스공무원,신민숙 지음,"14,000","12,600","1,400",10%,700점,20220404,6830
137,국내도서,전생했더니 슬라임이었던 건에 대하여 19,K152837577,9.79114E+12,7830,㈜소미미디어,"후세 원작, 카와카미 타이키 지음, 밋츠바 캐릭터 원안, 도영명 옮김","5,500","4,950",550,10%,270점,20220406,8400
138,국내도서,따라 하면 무조건 돈 버는 실전 부동산 경매,K562836656,9.79116E+12,3320,비즈니스북스,유근용.정민우 지음,"22,000","19,800","2,200",10%,"1,100점",20220322,13120
139,국내도서,첫 문장의 힘,K432837887,9.79116E+12,3800,윌북,"샌드라 거스 지음, 지여울 옮김","14,800","13,320","1,480",10%,740점,20220415,7860
140,국내도서,"사쿠라, 사쿠. 1",K542837076,9.79114E+12,,서울미디어코믹스(서울문화사),"사키사카 이오 지음, 장혜영 옮김","6,000","5,400",600,10%,300점,20220422,13520
141,국내도서,워런 버핏의 위대한 부자 수업,K852837361,9.79116E+12,3320,비즈니스북스,"존 롱고.타일러 롱고 지음, 배지혜 옮김","26,000","23,400","2,600",10%,"1,300점",20220329,8450
142,국내도서,2022 고종훈 한국사 동형모의고사 시즌 2,K412837763,9.79117E+12,13910,메가스터디교육(공무원),고종훈 지음,"16,000","14,400","1,600",10%,800점,20220330,9080
143,국내도서,전념,K352835236,9.7912E+12,3300,상상스퀘어,"피트 데이비스 지음, 신유희 옮김","17,800","16,020","1,780",10%,890점,20220105,46885
144,국내도서,고민의 답,K542837175,9.79119E+12,3190,강한별,글배우 지음,"15,800","14,220","1,580",10%,790점,20220324,9660
145,국내도서,달콩이네 떡집,8949162121,9.78895E+12,74800,비룡소,"김리리 지음, 김이랑 그림","11,000","9,900","1,100",10%,550점,20211202,56027
146,국내도서,픽사 스토리텔링,K772836561,9.79114E+12,3320,현대지성,"매튜 룬 지음, 박여진 옮김","15,000","13,500","1,500",10%,750점,20220121,28290
147,국내도서,손석희의 앵커브리핑 2,897696568X,9.78898E+12,3300,역사비평사,손석희.김현정 지음,"18,000","16,200","1,800",10%,900점,20220329,10470
148,국내도서,공정하다는 착각 (특별 양장본),K922836826,9.79116E+12,,와이즈베리,"마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800",10%,900점,20201201,180326
149,국내도서,2022 신용한 행정학 시험장까지 들고 가는 핵심 550제 OX,K242836721,9.79117E+12,13350,메가스터디교육(공무원),신용한.SK100수험연구소 지음,"8,000","7,200",800,10%,400점,20220303,12220
150,국내도서,"수학, 개념 씹어먹고 공부해봤니?",K222835935,9.79117E+12,3370,시공사,조안호 지음,"16,000","14,400","1,600",10%,800점,20220102,21770
151,국내도서,2022 노동법기출 사례노트,K052837187,9.79119E+12,13360,경연,이수진 지음,"38,000","34,200","3,800",10%,380점,20220411,5460
152,국내도서,헌팅턴비치에 가면 네가 있을까,K592836834,9.79117E+12,3810,열림원,이어령 지음,"13,000","11,700","1,300",10%,650점,20220315,18230
153,국내도서,세금의 세계사,K042836120,9.79116E+12,3900,한빛비즈,"도미닉 프리스비 지음, 조용빈 옮김","17,800","16,020","1,780",10%,890점,20220315,14710
154,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,32875
