순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"46","사회과학","온갖 무례와 오지랖을 뒤로하고 페미니스트로 살아가기","8958204737","9788958204732","03300","궁리","화사 외 42인 지음, 한국여성민우회 엮음","14,000","12,600","1,400","10%","700점","20170918","648"
"47","사회과학","프레이저 보고서","8997792032","9788997792030","03340","레드북","미 하원 국제관계위원회 국제기구소위원회 지음, 김병년 엮음","28,000","25,200","2,800","10%","1,400점","20140210","705"
"48","사회과학","과로노인","8935211869","9788935211869","03320","청림출판","후지타 다카노리 지음, 홍성민 옮김, 김정현 감수","15,000","13,500","1,500","10%","750점","20171113","222"
"49","사회과학","아날로그의 반격","K032531589","9791160560213","03320","어크로스","데이비드 색스 지음, 박상현.이승연 옮김","16,800","15,120","1,680","10%","840점","20170630","6084"
"50","사회과학","똑똑함의 숭배","K332531348","9791187038245","03300","갈라파고스","크리스토퍼 헤이즈 지음, 한진영 옮김","17,500","15,750","1,750","10%","870점","20171103","315"
"51","사회과학","보이지 않는 고통","8972979015","9788972979012","03330","동녘","캐런 메싱 지음, 김인아 외 옮김","16,500","14,850","1,650","10%","820점","20171030","622"
"52","사회과학","당신이 계속 불편하면 좋겠습니다","8972978655","9788972978657","03810","동녘","홍승은 지음","13,500","12,150","1,350","10%","670점","20170417","2731"
"53","사회과학","생각하는 여자는 괴물과 함께 잠을 잔다","K212531828","9791195857944","03100","봄알람","김은주 지음","12,000","10,800","1,200","10%","600점","20170908","3957"
"54","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"55","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"56","사회과학","잃어버린 임금을 찾아서","K412531630","9791195857951","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20171023","1026"
"57","사회과학","초고령사회 일본에서 길을 찾다","K492531537","9791186256923","00300","페이퍼로드","김웅철 지음","16,800","15,120","1,680","10%","840점","20171025","859"
"58","사회과학","여성 혐오를 혐오한다","8956606218","9788956606217","03330","은행나무","우에노 지즈코 지음, 나일등 옮김","14,000","12,600","1,400","10%","700점","20120502","9101"
"59","사회과학","혐오사회","K242531597","9791130613512","03300","다산초당(다산북스)","카롤린 엠케 지음, 정지인 옮김","15,000","13,500","1,500","10%","750점","20170718","2908"
"60","사회과학","여혐민국","K232530342","9791195446599","03330","베리북","양파(주한나) 지음","15,000","13,500","1,500","10%","750점","20170404","1333"
"61","사회과학","여혐, 여자가 뭘 어쨌다고","K622531229","9791187677048","03330","다시봄","서민 지음","15,000","13,500","1,500","10%","750점","20170920","563"
"62","사회과학","형사 김복준","K142531343","9791158930455","03300","이상미디어","김복준 지음","15,000","13,500","1,500","10%","750점","20171110","635"
"63","사회과학","웅크린 말들","8964372921","9788964372920","04300","후마니타스","이문영 지음, 김흥구 사진","20,000","18,000","2,000","10%","1,000점","20171120","1668"
"64","사회과학","세계 지리 컬러링북, 지식을 그리다","K422531247","9791160943108","43650","사계절","조지욱 지음, 김미정 그림","15,000","13,500","1,500","10%","750점","20171031","549"
"65","사회과학","한글 대동여지도","8972219908","9788972219903","03900","진선북스(진선출판사)","김정호 지도, 최선웅 도편, 민병준 글","18,000","16,200","1,800","10%","900점","20171031","884"
"66","사회과학","죽음을 넘어 시대의 어둠을 넘어","8936486144","9788936486143","03300","창비","황석영.이재의.전용호 기록, (사)광주민주화운동기념사업회 엮음","28,000","25,200","2,800","10%","1,400점","20170515","5573"
"67","사회과학","커버링","8937434679","9788937434679","93300","민음사","켄지 요시노 지음, 김현경.한빛나 옮김, 류민희 감수","22,000","19,800","2,200","10%","1,100점","20171020","1137"
"68","사회과학","냉정한 이타주의자","8960515833","9788960515833","03100","부키","윌리엄 맥어스킬 지음, 전미영 옮김","16,000","14,400","1,600","10%","800점","20170228","5864"
"69","사회과학","그 남자는 왜 이상해졌을까?","K172535792","9791157031900","03330","동양북스(동양문고)","오찬호 지음","14,500","13,050","1,450","10%","720점","20160725","3148"
"70","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"71","사회과학","계몽주의 2.0","K862531142","9791186940334","03300","이마","조지프 히스 지음, 김승진 옮김","22,000","19,800","2,200","10%","1,100점","20171030","444"
"72","사회과학","사건의 정치","896195170X","9788961951708","93300","갈무리","마우리치오 랏자라또 지음, 이성혁 옮김","19,000","17,100","1,900","10%","950점","20171031","272"
"73","사회과학","펀 홈 : 가족 희비극","K172531025","9791195762415","03840","움직씨","앨리슨 벡델 지음, 이현 옮김","25,000","22,500","2,500","10%","1,250점","20170901","591"
"74","사회과학","100℃ (한정판)","893647362X","9788936473624","07810","창비","최규석 지음","15,000","13,500","1,500","10%","750점","20170610","1929"
"75","사회과학","학급긍정훈육법","1185992006","9791185992006","13370","에듀니티","제인 넬슨 외 지음, 김성환 외 옮김, 김차명 그림","16,800","15,120","1,680","10%","840점","20140901","11667"
"76","사회과학","교실 속 갈등 상황 100문 101답","8980406371","9788980406371","13370","우리교육","우리교육 편집부 엮음","7,000","6,300","700","10%","350점","20080303","13791"
"77","사회과학","불평등의 역사","8962631644","9788962631647","93900","에코리브르","발터 샤이델 지음, 조미현 옮김","40,000","36,000","4,000","10%","2,000점","20170929","620"
"78","사회과학","지식의 사회사 1","8937434563","9788937434563","04900","민음사","피터 버크 지음, 박광식 옮김","21,000","18,900","2,100","10%","1,050점","20170922","618"
"79","사회과학","대통령의 책 읽기","K432531845","9791160800845","03100","휴머니스트","이진우.김상욱.김윤태 외 지음","18,000","16,200","1,800","10%","900점","20171029","181"
"80","사회과학","건강 격차","897297899X","9788972978992","03330","동녘","마이클 마멋 지음, 김승진 옮김","22,000","19,800","2,200","10%","1,100점","20170925","1388"
"81","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"82","사회과학","코뮤니스트 후기","893203057X","9788932030579","03160","문학과지성사","보리스 그로이스 지음, 김수환 옮김","13,000","11,700","1,300","10%","650점","20171110","431"
"83","사회과학","인간의 조건","8935664553","9788935664559","94080","한길사","한나 아렌트 지음, 이진우 옮김","27,000","24,300","2,700","10%","1,350점","20170228","1662"
"84","사회과학","사이코패스는 일상의 그늘에 숨어 지낸다","8964562224","9788964562222","03180","중앙M&B","이수정.김경옥 지음","14,000","12,600","1,400","10%","700점","20161109","7761"
"85","사회과학","붉은 선","8967354495","9788967354497","03810","글항아리","홍승희 지음","15,000","13,500","1,500","10%","750점","20170922","671"
"86","사회과학","젠더 트러블","8954607365","9788954607360","03100","문학동네","주디스 버틀러 지음, 조현준 옮김","22,000","20,900","1,100","5%","1,100점","20081219","6779"
"87","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"88","사회과학","초등 미술 수업 52","899465559X","9788994655598","03370","지식프레임","김보법 지음","21,000","18,900","2,100","10%","1,050점","20171115","2091"
"89","사회과학","지식의 사회사 2","8937434571","9788937434570","04900","민음사","피터 버크 지음, 박광식 옮김","25,000","22,500","2,500","10%","1,250점","20170922","457"
"90","사회과학","국세청은 정의로운가","K832531826","9791158930394","03300","이상미디어","안원구.구영식 지음","15,000","13,500","1,500","10%","750점","20170911","1053"
"91","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"92","사회과학","교실 속 비주얼씽킹 : 실전편","8997206583","9788997206582","03370","맘에드림","비주얼러닝 연구소 외 지음","17,500","15,750","1,750","10%","870점","20170828","816"
"93","사회과학","열린책들 편집 매뉴얼 2017","8932918139","9788932918136","03010","열린책들","열린책들 편집부 지음","6,000","5,400","600","10%","300점","20170225","976"
"94","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"95","사회과학","공부 공부","8998439360","9788998439361","03370","따비","엄기호 지음","15,000","13,500","1,500","10%","750점","20170713","2713"
"96","사회과학","교육과정-수업-평가-기록 일체화","K072536285","9791185992341","13590","에듀니티","김덕년 지음","15,000","13,500","1,500","10%","750점","20170222","3361"
"97","사회과학","서준호 선생님의 교실놀이백과 239","8994655301","9788994655307","03370","지식프레임","서준호 글.사진","23,000","20,700","2,300","10%","1,150점","20140228","6109"
"98","사회과학","특이점이 온다","8934924063","9788934924067","03500","김영사","레이 커즈와일 지음, 김명남.장시형 옮김, 진대제 감수","35,000","31,500","3,500","10%","1,750점","20070107","5010"
"99","사회과학","우리도 행복할 수 있을까","8997780131","9788997780136","03300","오마이북","오연호 지음","16,000","14,400","1,600","10%","800점","20140905","13437"
"100","사회과학","포스트휴먼이 온다 (58회 한국출판문화상 저술-학술 부문 수상도서)","8997186728","9788997186723","93100","사월의책","이종관 지음","22,000","19,800","2,200","10%","1,100점","20171001","652"
"101","사회과학","대한민국의 설계자들","K072530247","9791195825189","03300","느티나무책방","김건우 지음","17,000","15,300","1,700","10%","850점","20170331","1804"
"102","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"103","사회과학","진보와 빈곤","8937604477","9788937604478","93320","비봉출판사","헨리 죠지 지음, 김윤상 옮김","25,000","22,500","2,500","10%","1,250점","20160715","8997"
"104","사회과학","학급긍정훈육법 : 활동편","K632434099","9791185992136","13370","에듀니티","테레사 라살라.조디 맥비티.수잔 스미사 지음, 김성환 옮김","16,500","14,850","1,650","10%","820점","20151218","5515"
"105","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"106","사회과학","전태일 평전","8996187429","9788996187424","03990","아름다운전태일(전태일기념사업회)","조영래 지음","13,000","11,700","1,300","10%","650점","20090415","6714"
"107","사회과학","쓰레기","K232531245","9791196166014","04800","플레이타임","브라이언 딜 지음, 한유주 옮김","12,000","10,800","1,200","10%","600점","20170915","409"
"108","사회과학","차이의 정치와 정의","8991195598","9788991195592","93340","모티브북","아이리스 매리언 영 지음, 김도균.조국 옮김","30,000","27,000","3,000","10%","1,500점","20170925","2086"
"109","사회과학","섹스와 젠더에 대한 페미니즘의 관점들","K982531523","9791195872909","94100","전기가오리","마리 미콜라 지음, 강은교 외 옮김","9,900","8,910","990","10%","490점","20170825","563"
"110","사회과학","10대를 위한 행복한 독서토론","K322531829","9791185352619","04370","행복한아침독서","권일한 지음","20,000","18,000","2,000","10%","1,000점","20170901","1344"
"111","사회과학","1교시 철학수업","K562531649","9791196007447","03100","이터","뤄후이전 지음, 박소정 옮김","14,000","12,600","1,400","10%","700점","20171113","231"
"112","사회과학","철학이 살아있는 수업기술","K332531938","9791195810017","03370","수업디자인연구소","김현섭 지음","22,000","19,800","2,200","10%","1,100점","20171001","754"
"113","사회과학","슬로리딩 수업 사용설명서","K202531314","9791186414057","13370","고래북스","최영민.주예진.엄윤아 지음","17,500","15,750","1,750","10%","870점","20170905","616"
"114","사회과학","잠깐 애덤 스미스 씨, 저녁은 누가 차려줬어요?","8960515841","9788960515840","03320","부키","카트리네 마르살 지음, 김희정 옮김","15,000","13,500","1,500","10%","750점","20170203","3749"
"115","사회과학","생각의 좌표","8984313580","9788984313583","03810","한겨레출판","홍세화 지음","12,000","10,800","1,200","10%","600점","20091124","7886"
"116","사회과학","살인범은 그곳에 있다","K562531158","9791196184308","03300","내친구의서재","시미즈 기요시 지음, 문승준 옮김","16,500","14,850","1,650","10%","820점","20171117","170"
"117","사회과학","기지 국가","K002531539","9791195634040","03300","갈마바람","데이비드 바인 지음, 유강은 옮김","30,000","27,000","3,000","10%","1,500점","20171020","307"
"118","사회과학","애착교실","8965746329","9788965746324","03370","해냄","루이스 코졸리노 지음, 서영조 옮김, 최성애 감수","16,000","14,400","1,600","10%","800점","20170904","1081"
"119","사회과학","4차 산업혁명, 교육이 희망이다","8982225676","9788982225673","93370","경희대학교출판문화원(경희대학교출판부)","류태호 지음","15,000","15,000","0","0%","0점","20170707","1445"
"120","사회과학","월든","K152531791","9791188047079","03840","열림원","헨리 데이비드 소로우 지음, 김석희 옮김","18,000","16,200","1,800","10%","900점","20170712","4590"
"121","사회과학","대통령 보고서","8960860298","9788960860292","13320","위즈덤하우스","노무현대통령비서실 보고서 품질향상 연구팀 엮음","13,000","11,700","1,300","10%","650점","20070713","10392"
"122","사회과학","공산당선언","8970133615","9788970133614","04160","책세상","칼 마르크스 & 프리드리히 엥겔스 지음, 이진우 옮김","6,900","6,210","690","10%","340점","20021030","4087"
"123","사회과학","노라노 : 우리 패션사의 시작","8960903396","9788960903395","03300","마음산책","최효안 지음","12,000","10,800","1,200","10%","600점","20171030","140"
"124","사회과학","4차산업혁명이라는 거짓말","K142531323","9791185400747","03300","북바이북","손화철 외 지음","12,000","10,800","1,200","10%","600점","20170918","352"
"125","사회과학","김대식의 인간 vs 기계","8962621355","9788962621358","03400","동아시아","김대식 지음","18,000","16,200","1,800","10%","900점","20160412","3472"
"126","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"127","사회과학","가장 민주적인, 가장 교육적인","8968800421","9788968800429","03370","교육공동체벗","홍윤기 외 지음","13,000","11,700","1,300","10%","650점","20171030","529"
"128","사회과학","인간증발","K752531918","9791159311338","03300","책세상","레나 모제 지음, 스테판 르멜 사진, 이주영 옮김","15,000","13,500","1,500","10%","750점","20170830","1153"
"129","사회과학","강한 리더라는 신화","K902531942","9791160943122","03300","사계절","아치 브라운 지음, 홍지영 옮김","29,800","26,820","2,980","10%","1,490점","20171103","131"
"130","사회과학","학급긍정훈육법 : 문제 해결편","K282535557","9791185992310","13370","에듀니티","제인 넬슨 외 지음, PD-KOREA 번역팀 옮김","22,000","19,800","2,200","10%","1,100점","20161223","2778"
"131","사회과학","좋아요, 문재인","K332531603","9791187292715","03300","북로그컴퍼니","고군 글.그림","16,800","15,120","1,680","10%","840점","20170826","833"
"132","사회과학","허쌤의 짬짬이 교실놀이","K762531696","9791196132705","13370","꿀잼교육연구소","허승환 지음, 허예은 그림","16,000","14,400","1,600","10%","800점","20170720","2192"
"133","사회과학","전태일 바로보기","893760468X","9788937604683","03330","비봉출판사","류석춘.박기성 지음","12,000","10,800","1,200","10%","600점","20171113","117"
"134","사회과학","우리는 미래에 조금 먼저 도착했습니다","8998602520","9788998602529","03300","원더박스","아누 파르타넨 지음, 노태복 옮김","16,800","15,120","1,680","10%","840점","20170605","1406"
"135","사회과학","무기력의 비밀","K692434455","9791185992204","13740","에듀니티","김현수 지음","14,000","12,600","1,400","10%","700점","20160509","3725"
"136","사회과학","도덕적 인간과 비도덕적 사회","8931000022","9788931000023","93340","문예출판사","라인홀드 니버 지음, 이한우 옮김","15,000","13,500","1,500","10%","750점","20170701","7418"
"137","사회과학","정광훈 평전","8996305480","9788996305484","03040","한국농정","최용탁 지음","15,000","13,500","1,500","10%","750점","20171020","313"
"138","사회과학","행복한 수업을 위한 독서교육 콘서트","K852531845","9791186463277","03370","행복한미래","김진수 지음","13,800","12,420","1,380","10%","690점","20171025","479"
"139","사회과학","지금 다시, 헌법","K982535842","9791186499375","03300","위즈덤하우스","차병직.윤재왕.윤지영 지음","18,000","16,200","1,800","10%","900점","20161118","6623"
"140","사회과학","우리에게도 계보가 있다","K362535222","9791195857920","03300","봄알람","이민경 지음","14,000","12,600","1,400","10%","700점","20160930","2050"
"141","사회과학","정희진처럼 읽기","8991799000","9788991799004","03800","교양인","정희진 지음","15,000","13,500","1,500","10%","750점","20141008","5857"
"142","사회과학","바보 어른으로 성장하기","8967354576","9788967354572","03300","글항아리","폴 굿맨 지음, 한미선 옮김, 수전 손택 추천사, 케이시 넬슨 블레이크 해제","21,000","18,900","2,100","10%","1,050점","20171110","95"
"143","사회과학","박남옥 : 한국 첫 여성 영화감독","8960903388","9788960903388","03300","마음산책","박남옥 지음","14,000","12,600","1,400","10%","700점","20171030","287"
"144","사회과학","사회적 존재의 존재론을 위한 프롤레고메나 1","8930089003","9788930089005","94160","나남출판","게오르크 루카치 지음, 김경식.안소현 옮김","20,000","20,000","0","0%","200점","20171105","203"
"145","사회과학","전쟁에서 살아남기","893291849X","9788932918495","03500","열린책들","메리 로취 지음, 이한음 옮김","16,000","14,400","1,600","10%","800점","20170815","963"
"146","사회과학","헬페미니스트 선언, 그날 이후의 페미니즘","K282531890","9791196118907","03040","일곱번째숲","윤김지영 지음","12,000","11,400","600","5%","600점","20170630","302"
"147","사회과학","양성평등에 반대한다","K312536266","9791187064084","04300","교양인","정희진 엮음, 정희진.권김현영.루인 외 지음","12,000","10,800","1,200","10%","600점","20161230","4244"
"148","사회과학","이야기 넘치는 교실 온작품 읽기","8963192024","9788963192024","03370","북멘토(도서출판)","전국초등국어교과모임 지음","16,000","14,400","1,600","10%","800점","20161214","2963"
"149","사회과학","무엇이 아름다움을 강요하는가","8934973234","9788934973232","03300","김영사","나오미 울프 지음, 윤길순 옮김, 이인식 해제","19,000","17,100","1,900","10%","950점","20161010","2175"
"150","사회과학","빨래하는 페미니즘","8937488396","9788937488399","03330","민음사","스테퍼니 스탈 지음, 고빛샘 옮김, 정희진 서문","19,500","17,550","1,950","10%","970점","20141007","3336"
"151","사회과학","시골빵집에서 자본론을 굽다","8994418733","9788994418735","03300","더숲","와타나베 이타루 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20140602","9991"
"152","사회과학","거대한 전환","8987671313","9788987671314","93300","길(도서출판)","칼 폴라니 지음, 홍기빈 옮김","38,000","34,200","3,800","10%","1,900점","20090702","7922"
"153","사회과학","가까운 날들의 사회학","K202531434","9791188248094","03330","웨일북","정인호 지음","12,000","10,800","1,200","10%","600점","20171011","148"
"154","사회과학","소녀들","8991729339","9788991729339","03330","여성문화이론연구소(여이연)","김은하 외 지음, 조혜영 엮음","17,000","16,150","850","5%","490점","20170904","545"
"155","사회과학","복지관 사례관리 공부노트","8997143646","9788997143641","93330","푸른복지","김세진 지음","5,000","4,500","500","10%","250점","20161015","651"
"156","사회과학","누가 나를 쓸모없게 만드는가","8991418163","9788991418165","03300","느린걸음","이반 일리치 지음, 허택 옮김","12,000","10,800","1,200","10%","600점","20140930","4805"
"157","사회과학","교실 속 자존감","899098419X","9788990984197","03370","비전과리더십","조세핀 킴 지음","14,000","12,600","1,400","10%","700점","20140422","4370"
"158","사회과학","아베 삼대","8974838885","9788974838881","03300","서해문집","아오키 오사무 지음, 길윤형 옮김","15,000","13,500","1,500","10%","750점","20171105","305"
"159","사회과학","회복적 생활교육 어떻게 실천할 것인가","K562531348","9791185992693","13370","에듀니티","마거릿 소스본 외 지음, 권현미 외 옮김, 박숙영 감수","15,000","13,500","1,500","10%","750점","20171110","1033"
"160","사회과학","발도르프 공부법 강의","K802531328","9791185152691","03370","유유","르네 퀘리도 지음, 김훈태 옮김","10,000","9,000","1,000","10%","500점","20170913","1481"
"161","사회과학","도올, 시진핑을 말한다","8982641300","9788982641305","03910","통나무","도올 김용옥 지음","18,000","16,200","1,800","10%","900점","20160909","1161"
"162","사회과학","월든","8901166224","9788901166223","03840","펭귄클래식코리아(웅진)","헨리 데이비드 소로우 지음, 홍지수 옮김","11,000","9,900","1,100","10%","550점","20140930","8247"
"163","사회과학","지구가 뿔났다","8998400030","9788998400033","43400","꿈결","남종영 지음","13,800","12,420","1,380","10%","690점","20130422","4392"
"164","사회과학","나는 왜 쓰는가","8984314234","9788984314238","03840","한겨레출판","조지 오웰 지음, 이한중 옮김","18,000","16,200","1,800","10%","900점","20100915","10592"
