순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"2","사회과학","미쳐있고 괴상하며 오만하고 똑똑한 여자들","8962623870","9788962623871","03300","동아시아","하미나 지음","16,000","14,400","1,600","10%","800점","20210915","18638"
"3","사회과학","눈 떠보니 선진국","K542733010","9791157845286","03300","한빛비즈","박태웅 지음","16,500","14,850","1,650","10%","820점","20210801","28098"
"4","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"5","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"6","사회과학","헌법의 풍경","8991799671","9788991799677","03360","교양인","김두식 지음","14,000","12,600","1,400","10%","700점","20111220","7473"
"7","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"8","사회과학","조국의 시간","8935668664","9788935668663","03340","한길사","조국 지음","17,000","15,300","1,700","10%","850점","20210531","177672"
"9","사회과학","한국인의 법과 생활","8996100757","9788996100751","13360","법무부","법무부 지음","20,000","20,000","0","0%","600점","20210801","8605"
"10","사회과학","불쉿 잡","8937444828","9788937444821","03300","민음사","데이비드 그레이버 지음, 김병화 옮김","22,000","19,800","2,200","10%","1,100점","20210820","4041"
"11","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"12","사회과학","중간착취의 지옥도","896735939X","9788967359393","03300","글항아리","남보라.박주희.전혼잎 지음","15,000","13,500","1,500","10%","750점","20210812","7688"
"13","사회과학","사라진 나의 중국 친구에게","K802734964","9791191383065","03910","빨간소금","홍명교 지음","18,000","16,200","1,800","10%","900점","20210816","3504"
"14","사회과학","승부사 문재인","K972734682","9791157062430","03300","메디치미디어","강민석 지음","17,000","15,300","1,700","10%","850점","20210910","1792"
"15","사회과학","사람이 싫다","K202734125","9791188073801","03360","브레인스토어","손수호 지음","16,000","14,400","1,600","10%","800점","20211008","8011"
"16","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"17","사회과학","지구를 위한다는 착각","8960518611","9788960518612","03330","부키","마이클 셸런버거 지음, 노정태 옮김","22,000","19,800","2,200","10%","1,100점","20210427","23911"
"18","사회과학","군주론","K262733021","9791166817878","03160","현대지성","니콜로 마키아벨리 지음, 김운찬 옮김","7,700","6,930","770","10%","380점","20210726","18267"
"19","사회과학","알기 쉬운 사회복지조사방법론","8999705994","9788999705991","93330","학지사","황성동 지음","18,000","17,460","540","3%","0점","20150310","4627"
"20","사회과학","메타버스, 이미 시작된 미래","K112732025","9791188348862","13320","천그루숲","이임복 지음","16,000","14,400","1,600","10%","800점","20210620","10536"
"21","사회과학","여성과 광기","K442734128","9791186602652","03300","위고","필리스 체슬러 지음, 임옥희 옮김","28,000","25,200","2,800","10%","1,400점","20210925","10890"
"22","사회과학","약속의 땅","8901251868","9788901251868","03300","웅진지식하우스","버락 H. 오바마 지음, 노승영 옮김","33,000","29,700","3,300","10%","1,650점","20210728","8810"
"23","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"24","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"25","사회과학","6도의 멸종","8984074497","9788984074491","03450","세종(세종서적)","마크 라이너스 지음, 이한중 옮김","16,000","14,400","1,600","10%","800점","20140925","12011"
"26","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"27","사회과학","여자가 쓴 괴물들","K282734161","9791187886693","03800","구픽","리사 크뢰거.멜라니 R. 앤더슨 지음, 안현주 옮김","18,000","16,200","1,800","10%","900점","20210820","4532"
"28","사회과학","제2의 성","8932440085","9788932440088","04160","을유문화사","시몬 드 보부아르 지음, 이정순 옮김","32,000","28,800","3,200","10%","1,600점","20210910","8127"
"29","사회과학","아동관찰 및 행동연구 (황해익 외)","K682739937","9791161059631","93370","공동체","황해익.최혜진.권유선 지음","18,000","17,460","540","3%","0점","20210215","6457"
"30","사회과학","대서울의 길","8932921377","9788932921372","03900","열린책들","김시덕 지음","20,000","18,000","2,000","10%","1,000점","20210820","2901"
"31","사회과학","생명 가격표","8937419319","9788937419317","03300","민음사","하워드 스티븐 프리드먼 지음, 연아람 옮김","18,500","16,650","1,850","10%","920점","20210730","4862"
"32","사회과학","아이들을 놀게 하라","K172734216","9791135468391","03590","로크미디어","파시 살베리.윌리엄 도일 지음, 김정은 옮김","23,000","20,700","2,300","10%","1,150점","20210915","2047"
"33","사회과학","교육행정 및 교육경영 (주삼환 외)","8999706338","9788999706332","93370","학지사","주삼환 외 지음","20,000","19,400","600","3%","0점","20150320","4813"
"34","사회과학","교육사회학","8925409232","9788925409238","93370","교육과학사","김신일 지음","20,000","20,000","0","0%","600점","20150225","3726"
"35","사회과학","개미는 왜 실패에도 불구하고 계속 투자하는가?","8937444674","9788937444678","03300","민음사","김수현 지음","16,000","14,400","1,600","10%","800점","20210903","2995"
"36","사회과학","놀이지도","K032631592","9791161262604","93370","양성원","박찬옥.정남미.곽현주 지음","20,000","20,000","0","0%","600점","20200225","3640"
"37","사회과학","신화의 종말","K052734067","9791135467394","03940","커넥팅(Connecting)","그렉 그랜딘 지음, 유혜인 옮김","23,000","20,700","2,300","10%","1,150점","20210818","2400"
"38","사회과학","인간행동과 사회환경 (권중돈)","8999722929","9788999722929","93330","학지사","권중돈 지음","22,000","21,340","660","3%","0점","20210120","3932"
"39","사회과학","나의 무섭고 애처로운 환자들","K082733296","9791197510601","03180","아몬드","차승민 지음","17,000","15,300","1,700","10%","850점","20210715","6654"
"40","사회과학","한국의 능력주의","K762734228","9791189143251","03330","이데아","박권일 지음","18,000","16,200","1,800","10%","900점","20210913","16394"
"41","사회과학","욕구들","K072731249","9791164051069","03840","북하우스","캐럴라인 냅 지음, 정지인 옮김","18,000","16,200","1,800","10%","900점","20210517","17648"
"42","사회과학","학습과 행동","8962184893","9788962184891","93180","학지사","Paul Chance 지음, 김문수.박소현 옮김","32,000","31,040","960","3%","0점","20200701","4972"
"43","사회과학","사회복지행정","8999711838","9788999711831","93330","학지사","김영종 지음","22,000","21,340","660","3%","0점","20170310","2400"
"44","사회과학","노인복지론 (권중돈)","8999718441","9788999718441","93330","학지사","권중돈 지음","23,000","22,310","690","3%","0점","20190715","2244"
"45","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"46","사회과학","발칙한 이준석","8959066133","9788959066131","03300","인물과사상사","강준만 지음","16,000","14,400","1,600","10%","800점","20210924","1360"
"47","사회과학","언다잉","K282733123","9791190292115","03800","플레이타임","앤 보이어 지음, 양미래 옮김","18,000","16,200","1,800","10%","900점","20210725","4156"
"48","사회과학","사람이 있었네","K942733236","9791157062409","03300","비타베아타","김경수 지음","16,000","14,400","1,600","10%","800점","20210804","9884"
"49","사회과학","추미애의 깃발","8935668680","9788935668687","03340","한길사","추미애.김민웅 지음","17,000","15,300","1,700","10%","850점","20210701","11634"
"50","사회과학","유아교사론","8942613551","9788942613557","93370","창지사","박은혜 지음","24,000","23,280","720","3%","0점","20200819","4823"
"51","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"52","사회과학","사회복지실천의 이해 (엄명용 외)","8999720977","9788999720970","93330","학지사","엄명용.김성천.윤혜미 지음","23,000","22,310","690","3%","0점","20200420","5689"
"53","사회과학","글록","8950996995","9788950996994","03940","레드리버","폴 배럿 지음, 오세영 옮김, 강준환 감수","19,800","17,820","1,980","10%","990점","20210923","2082"
"54","사회과학","교육평가의 기초","8999718646","9788999718649","93370","학지사","성태제 지음","22,000","21,340","660","3%","0점","20190801","4651"
"55","사회과학","능력주의와 페미니즘","8997186833","9788997186839","94100","사월의책","파트리크 자흐베 외 지음, 연구모임 사회 비판과 대안 외 옮김","18,000","16,200","1,800","10%","900점","20210910","2679"
"56","사회과학","메타버스 FOR 에듀테크","K072734585","9791186742723","","다빈치books","변문경 외 지음","25,000","22,500","2,500","10%","1,250점","20210909","8153"
"57","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"58","사회과학","중국은 괴물이다","K552734999","9791187102106","03340","심볼리쿠스","로버트 스팔딩 지음, 박성현 옮김","19,000","17,100","1,900","10%","950점","20210825","1292"
"59","사회과학","유아교과교육론 (박찬옥 외)","895809818X","9788958098188","93370","정민사","박찬옥.서동미.곽현주 지음","20,000","20,000","0","0%","200점","20200302","2902"
"60","사회과학","사회복지행정론 (신복기 외)","K892635571","9791161054261","93370","공동체","신복기 외 지음","21,000","20,370","630","3%","0점","20190315","3220"
"61","사회과학","죽고 싶지만 살고 싶어서","8967359411","9788967359416","03330","글항아리","장화 외 지음","15,000","13,500","1,500","10%","750점","20210903","1654"
"62","사회과학","사회복지행정론 (황성철 외)","8958098171","9788958098171","93330","정민사","황성철 외 지음","24,000","24,000","0","0%","240점","20200228","2856"
"63","사회과학","가족복지론 (최정숙 외)","8999720470","9788999720475","93330","학지사","최정숙 외 지음","20,000","19,400","600","3%","0점","20200310","3097"
"64","사회과학","특수교육의 이해","899979265X","9788999792656","93370","학지사","김동일 외 지음","20,000","19,400","600","3%","0점","20190310","4828"
"65","사회과학","있지만 없는 아이들","8936478737","9788936478735","03300","창비","은유 지음, 국가인권위원회 기획","15,000","13,500","1,500","10%","750점","20210618","14709"
"66","사회과학","사회복지실천기술론 (장수미 외)","8999711846","9788999711848","93330","학지사","장수미 외 지음","19,000","18,430","570","3%","0점","20170320","2548"
"67","사회과학","유아교육과정 (박찬옥 외)","8958098198","9788958098195","93370","정민사","박찬옥 외 지음","21,000","21,000","0","0%","210점","20200302","3646"
"68","사회과학","현대 사회와 미디어","K402533737","9791128811302","93300","커뮤니케이션북스","한균태 외 지음","32,000","32,000","0","0%","960점","20180717","3145"
"69","사회과학","젠더와 사회","8972977160","9788972977162","93300","동녘","한국여성연구소 엮음","20,000","18,000","2,000","10%","1,000점","20140630","6600"
"70","사회과학","어느 대학 출신이세요?","K332734689","9791190422840","03300","오월의봄","제정임.곽영신 엮음","16,000","14,400","1,600","10%","800점","20210830","2178"
"71","사회과학","기계, 권력, 사회","8997186825","9788997186822","93330","사월의책","박승일 지음","22,000","19,800","2,200","10%","1,100점","20210810","3075"
"72","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"73","사회과학","예비 영유아교사를 위한 놀이지도","K822631413","9791187971979","93370","어가","남효순.신지혜.전선영 지음","19,000","19,000","0","0%","570점","20200722","2487"
"74","사회과학","지역사회복지론 (김범수 외)","K732636083","9791161055008","93330","공동체","김범수.신원우 지음","20,000","19,400","600","3%","0점","20190830","2441"
"75","사회과학","이름이 법이 될 때","8972970034","9788972970033","","동녘","정혜진 지음","15,000","13,500","1,500","10%","750점","20210903","4365"
"76","사회과학","사회복지실천기술론","8999719278","9788999719271","93330","학지사","김정진 지음","22,000","21,340","660","3%","0점","20190830","1845"
"77","사회과학","아동안전관리","8999715833","9788999715839","93370","학지사","성미영.민미희.정현심 지음","20,000","19,400","600","3%","0점","20180720","1709"
"78","사회과학","의사소통장애아 교육","899972347X","9788999723476","93370","학지사","고은 지음","25,000","24,250","750","3%","0점","20210320","3227"
"79","사회과학","인간행동과 사회환경 (손병덕 외)","899971327X","9788999713279","93330","학지사","손병덕 외 지음","20,000","19,400","600","3%","0점","20170830","3764"
"80","사회과학","교육방법 및 교육공학 (백영균 외)","8999707768","9788999707766","93370","학지사","백영균 외 지음","19,000","18,430","570","3%","0점","20150915","3815"
"81","사회과학","형사소송법","K652730082","9791130338545","93360","박영사","이재상.조균석.이창온 지음","49,000","47,530","1,470","3%","0점","20210305","1779"
"82","사회과학","현대사회학","8932473722","9788932473727","93330","을유문화사","앤서니 기든스.필립 서튼 지음, 김미숙 외 옮김","30,000","27,000","3,000","10%","300점","20180220","8175"
"83","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"84","사회과학","윤석열과 검찰개혁","K462733038","9791197412318","03330","뉴스타파","한상진 외 지음","17,000","15,300","1,700","10%","850점","20210730","2872"
"85","사회과학","교육심리학 (허승희 외)","8999721930","9788999721939","93370","학지사","허승희.이영만.김정섭 지음","22,000","21,340","660","3%","0점","20200930","2579"
"86","사회과학","유아교사를 위한 특수아동의 이해","K192635572","9791161054360","93370","공동체","조윤경.김수진 지음","19,000","18,430","570","3%","0점","20190304","2298"
"87","사회과학","사회복지실천론 (양옥경 외)","8930089577","9788930089579","94330","나남출판","양옥경 외 지음","28,000","27,160","840","3%","0점","20180305","2640"
"88","사회과학","거버닝 차이나","8994844295","9788994844299","93300","심산","케네스 리버살 지음, 김재관.차창훈 옮김","30,000","30,000","0","0%","300점","20130831","1226"
"89","사회과학","영유아 언어지도","K802734673","9791167250537","93370","공동체","남규.최은영.장석경 지음","20,000","19,400","600","3%","0점","20210830","2474"
"90","사회과학","보스턴 결혼","K752734066","9791189623074","03300","봄알람","에스더 D. 로스블럼.캐슬린 A. 브레호니 엮음, 알.알 옮김","18,000","16,200","1,800","10%","900점","20210820","2000"
"91","사회과학","위너는 어떻게 결정되는가","8934974915","9788934974918","03340","김영사","박시영.김계환 지음","16,500","14,850","1,650","10%","820점","20210810","3414"
"92","사회과학","유아사회교육","8999721388","9788999721380","93370","학지사","최현정.이금구.우혜진 지음","20,000","19,400","600","3%","0점","20200730","2097"
"93","사회과학","교육행정학원론","8999706435","9788999706431","93370","학지사","윤정일 외 지음","20,000","19,400","600","3%","0점","20150302","1927"
"94","사회과학","나는 오늘 나에게 ADHD라는 이름을 주었다","K392732321","9791160806595","03180","휴머니스트","신지수 지음","16,000","14,400","1,600","10%","800점","20210621","8156"
"95","사회과학","학교폭력 예방 및 학생의 이해","899971800X","9788999718007","93370","학지사","유형근 외 지음","20,000","19,400","600","3%","0점","20190325","2029"
"96","사회과학","우먼카인드 Vol.16 : 나에게 몰입한다는 것","K682733539","9772586258007","","바다출판사","우먼카인드 편집부 엮음","15,000","14,250","750","5%","150점","20210806","2712"
"97","사회과학","트러블과 함께하기","K622733125","9791196830182","93100","마농지","도나 해러웨이 지음, 최유미 옮김","23,000","20,700","2,300","10%","1,150점","20210725","5338"
"98","사회과학","평균의 종말","8950995875","9788950995874","","21세기북스","토드 로즈 지음, 정미나 옮김, 이우일 감수","20,000","18,000","2,000","10%","1,000점","20210614","6322"
"99","사회과학","창의적 논리.논술 교육","K182633300","9791187971580","93370","어가","신지혜 지음","20,000","20,000","0","0%","600점","20200928","2119"
"100","사회과학","유아사회교육","K162631592","9791161262659","93370","양성원","박찬옥.서동미.엄은나 지음","19,000","19,000","0","0%","570점","20200228","3347"
"101","사회과학","부모교육","8999718514","9788999718519","93370","학지사","정옥분.정순화 지음","22,000","21,340","660","3%","0점","20190705","3406"
"102","사회과학","지적장애아교육","8999708934","9788999708930","93370","학지사","송준만 외 지음","21,000","20,370","630","3%","0점","20160225","4633"
"103","사회과학","그림책으로 배우는 삶과 죽음","8969151095","9788969151094","03370","(주)학교도서관저널","임경희 지음","17,000","15,300","1,700","10%","850점","20210817","5906"
"104","사회과학","사회과학 연구방법론","K372636716","9791130308968","93300","박영사","노성호.구정화.김상원 지음","20,000","19,400","600","3%","0점","20200125","3181"
"105","사회과학","영유아교사를 위한 부모교육","8999713849","9788999713842","93370","학지사","이원영 외 지음","19,000","18,430","570","3%","0점","20170925","2183"
"106","사회과학","국어 교육의 이해","K872434424","9791185617664","93710","사회평론아카데미","최미숙 외 지음","28,000","27,160","840","3%","0점","20160225","8403"
"107","사회과학","독서교육론","K222434066","9791185617558","93700","사회평론아카데미","이순영 외 지음","25,000","24,250","750","3%","0점","20150917","6604"
"108","사회과학","중국의 조용한 침공","8984079545","9788984079540","03330","세종(세종서적)","클라이브 해밀턴 지음, 김희주 옮김","22,000","19,800","2,200","10%","1,100점","20210604","5795"
