순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"37","사회과학","무기력의 비밀","K692434455","9791185992204","13740","에듀니티","김현수 지음","14,000","12,600","1,400","10%","700점","20160509","3725"
"38","사회과학","학급긍정훈육법 : 활동편","K632434099","9791185992136","13370","에듀니티","테레사 라살라.조디 맥비티.수잔 스미사 지음, 김성환 옮김","16,500","14,850","1,650","10%","820점","20151218","5515"
"39","사회과학","싸우는 여자가 이긴다","8965641780","9788965641780","03900","현실문화","에멀린 팽크허스트 지음, 김진아.권승혁 옮김","18,000","16,200","1,800","10%","900점","20160308","1335"
"40","사회과학","우리도 행복할 수 있을까","8997780131","9788997780136","03300","오마이북","오연호 지음","16,000","14,400","1,600","10%","800점","20140905","13437"
"41","사회과학","빵의 쟁취","8997132911","9788997132911","03300","행성B(행성비)","표트르 알렉세이비치 크로포트킨 지음, 여연.강도은 옮김","17,000","15,300","1,700","10%","850점","20160530","559"
"42","사회과학","핀란드의 끝없는 도전","K582535777","9791156756514","03370","푸른숲","파시 살베리 지음, 이은진 옮김","20,000","18,000","2,000","10%","1,000점","20160607","967"
"43","사회과학","세월호, 그날의 기록","K292434937","9791195716005","03300","진실의힘","진실의 힘 세월호 기록팀 지음","25,000","22,500","2,500","10%","1,250점","20160310","4001"
"44","사회과학","젠더 감정 정치","8991729290","9788991729292","93330","여성문화이론연구소(여이연)","임옥희 지음","22,000","20,900","1,100","5%","630점","20160603","466"
"45","사회과학","제2차 세계대전 - 하","8972916129","9788972916123","04900","까치","윈스턴 처칠 지음, 차병직 옮김","25,000","22,500","2,500","10%","1,250점","20160607","877"
"46","사회과학","경이감을 느끼는 아이로 키우기","8932917698","9788932917696","03370","열린책들","카트린 레퀴예 지음, 김유경 옮김","13,000","11,700","1,300","10%","650점","20160525","581"
"47","사회과학","성의 변증법","899468221X","9788994682211","03300","꾸리에","슐라미스 파이어스톤 지음, 김민예숙.유숙열 옮김","22,000","19,800","2,200","10%","1,100점","20160523","2477"
"48","사회과학","후쿠시마의 고양이","8997137190","9788997137190","03300","책공장더불어","오오타 야스스케 지음, 하상련 옮김","10,000","9,000","1,000","10%","500점","20160422","537"
"49","사회과학","노오력의 배신","8936472860","9788936472863","03300","창비","조한혜정.엄기호 외 지음","13,800","12,420","1,380","10%","130점","20160415","957"
"50","사회과학","사법부","897199715X","9788971997154","03900","돌베개","한홍구 지음","20,000","18,000","2,000","10%","1,000점","20160321","1531"
"51","사회과학","말과 칼","8997918176","9788997918171","03340","유리창","정욱식 지음","14,000","12,600","1,400","10%","700점","20160615","165"
"52","사회과학","배드 걸 굿 걸","8967353251","9788967353254","03300","글항아리","수전 J. 더글러스 지음, 이은경 옮김","23,000","20,700","2,300","10%","1,150점","20160509","365"
"53","사회과학","게으를 권리 : 폴 라파르그 글모음","899107166X","9788991071667","03300","필맥","폴 라파르그 지음, 차영준 옮김","8,000","7,200","800","10%","400점","20090401","1808"
"54","사회과학","필리버스터","K762434937","9791195686803","03300","이김","이김 편집부 엮음","33,000","29,700","3,300","10%","300점","20160316","3290"
"55","사회과학","시골빵집에서 자본론을 굽다","8994418733","9788994418735","03300","더숲","와타나베 이타루 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20140602","9991"
"56","사회과학","살아있는 것들의 눈빛은 아름답다","K592535174","9791186274088","03300","리수","박종무 지음","12,500","11,250","1,250","10%","620점","20160701","1111"
"57","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"58","사회과학","전장을 지배한 무기전 전세를 뒤바꾼 보급전","8959406147","9788959406142","03900","시대의창","도현신 지음","15,800","14,220","1,580","10%","790점","20160601","272"
"59","사회과학","노후파산","K212434428","9791130607375","03300","다산북스","NHK 스페셜 제작팀 지음, 김정환 옮김","15,000","13,500","1,500","10%","750점","20160229","2351"
"60","사회과학","인간은 필요 없다","8959759503","9788959759507","03320","한즈미디어(한스미디어)","제리 카플란 지음, 신동숙 옮김","15,000","13,500","1,500","10%","750점","20160129","3331"
"61","사회과학","국가란 무엇인가","8971994274","9788971994276","03340","돌베개","유시민 지음","14,000","12,600","1,400","10%","700점","20110418","8926"
"62","사회과학","빨래하는 페미니즘","8937488396","9788937488399","03330","민음사","스테퍼니 스탈 지음, 고빛샘 옮김, 정희진 서문","19,500","17,550","1,950","10%","970점","20141007","3336"
"63","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"64","사회과학","평가란 무엇인가","K982535361","9791185992211","13370","에듀니티","정창규.강대일 지음","16,000","14,400","1,600","10%","800점","20160610","928"
"65","사회과학","모두가 모두에게 배우는 P.E.A.C.E. 페다고지 평화교육","K212535165","9791195791606","03330","피스모모","이대훈 지음, 평화교육프로젝트 모모 엮음","9,000","8,100","900","10%","450점","20160524","1251"
"66","사회과학","1995년 서울, 삼풍","8962621428","9788962621426","03300","동아시아","서울문화재단 기획, 메모리[人]서울프로젝트 기억수집가 지음","16,000","14,400","1,600","10%","800점","20160429","398"
"67","사회과학","함께 배움 : 학생 주도 배움 중심 수업 이렇게 한다","K842535561","9791159300172","03370","살림터","니시카와 준 지음, 백경석 옮김","15,000","13,500","1,500","10%","750점","20160610","1005"
"68","사회과학","투명사회","8932026114","9788932026114","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20140311","6680"
"69","사회과학","현대조선잔혹사","8964372492","9788964372494","04300","후마니타스","허환주 지음","15,000","13,500","1,500","10%","750점","20160530","285"
"70","사회과학","서준호 선생님의 교실놀이백과 239","8994655301","9788994655307","03370","지식프레임","서준호 글.사진","23,000","20,700","2,300","10%","1,150점","20140228","6109"
"71","사회과학","일터괴롭힘, 사냥감이 된 사람들","K712535367","9791195218165","03330","코난북스","류은숙.서선영.이종희 지음","15,000","13,500","1,500","10%","750점","20160601","215"
"72","사회과학","열린책들 편집 매뉴얼 2015","8932917124","9788932917122","03010","열린책들","열린책들 편집부 엮음","6,000","5,400","600","10%","300점","20151025","1112"
"73","사회과학","질문이 살아있는 수업","K242433039","9791185122038","93370","수업디자인연구소","김현섭 지음","16,000","14,400","1,600","10%","800점","20150725","2767"
"74","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"75","사회과학","한국전쟁","K962535471","9791195651153","03910","여문책","베른트 슈퇴버 지음, 황은미 옮김, 한성훈 해제","17,000","15,300","1,700","10%","850점","20160620","400"
"76","사회과학","모멸감","893202555X","9788932025551","03300","문학과지성사","김찬호 지음, 유주환 작곡","13,500","12,150","1,350","10%","670점","20140319","6659"
"77","사회과학","레드 로자","8990062659","9788990062659","03990","산처럼","케이트 에번스 지음, 폴 불 엮음, 박경선 옮김, 장석준 해제","16,800","15,120","1,680","10%","840점","20160321","788"
"78","사회과학","비상경보기","8972977543","9788972977544","03100","동녘","강신주 지음","19,500","17,550","1,950","10%","970점","20160310","1179"
"79","사회과학","비주얼 씽킹 수업","K802434693","9791195238101","13190","디자인펌킨","우치갑 외 지음","19,500","17,550","1,950","10%","970점","20151214","2332"
"80","사회과학","교육과정-수업-평가, 어떻게 혁신할 것인가","8997206370","9788997206377","03370","맘에드림","이형빈 지음","15,500","13,950","1,550","10%","770점","20151102","4339"
"81","사회과학","거래의 기술","8952234081","9788952234087","03320","살림","도널드 트럼프 지음, 이재호 옮김","22,000","19,800","2,200","10%","1,100점","20160525","4413"
"82","사회과학","인성이 실력이다","896574525X","9788965745259","03370","해냄","조벽 지음","16,500","14,850","1,650","10%","820점","20160101","2895"
"83","사회과학","역사 전쟁","K972434808","9791185035345","03910","생각정원","심용환 지음","16,000","14,400","1,600","10%","800점","20151218","1956"
"84","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"85","사회과학","교사, 수업에서 나를 만나다","8991617050","9788991617056","03370","좋은교사","김태현 지음","15,000","13,500","1,500","10%","750점","20120805","11901"
"86","사회과학","극우의 새로운 얼굴들","K842535466","9791186596005","94300","르몽드 디플로마티크","세르주 알리미 외 지음","16,800","15,120","1,680","10%","840점","20160601","134"
"87","사회과학","아나키스트 인류학의 조각들","K622434453","9791195277063","03380","포도밭출판사","데이비드 그레이버 지음, 나현영 옮김","13,000","11,700","1,300","10%","650점","20160510","367"
"88","사회과학","회복적 생활교육 학급운영 가이드북","K352434629","9791195732104","03370","피스빌딩","정진 지음","20,000","18,000","2,000","10%","1,000점","20160125","3651"
"89","사회과학","질문이 있는 교실 : 초등 편","8969520899","9788969520890","04370","경향BP","하브루타수업연구회 지음","3,600","3,240","360","10%","180점","20150710","1872"
"90","사회과학","통계의 거짓말","8959794538","9788959794539","03310","작은책방(해든아침)","게르트 보스바흐.옌스 위르겐 코르프 지음, 강희진 옮김","15,000","13,500","1,500","10%","750점","20160523","325"
"91","사회과학","지도로 읽는다 미스터리 세계사","8994597662","9788994597669","04900","이다미디어","역사미스터리클럽 지음, 안혜은 옮김, 김태욱 지도","12,500","11,250","1,250","10%","620점","20160421","1183"
"92","사회과학","새로운 계급투쟁","8954432336","9788954432337","03160","자음과모음","슬라보예 지젝 지음, 김희상 옮김","13,000","11,700","1,300","10%","650점","20160331","996"
"93","사회과학","대통령 보고서","8960860298","9788960860292","13320","위즈덤하우스","노무현대통령비서실 보고서 품질향상 연구팀 엮음","13,000","11,700","1,300","10%","650점","20070713","10392"
"94","사회과학","다시, 혁신 교육을 생각하다 1","K102535165","9791186367292","04370","창비교육","김영주 외 지음","13,000","11,700","1,300","10%","650점","20160525","1393"
"95","사회과학","보수는 어떻게 지배하는가","8901114992","9788901114996","03340","웅진지식하우스","앨버트 O. 허시먼 지음, 이근영 옮김","11,000","9,900","1,100","10%","550점","20101122","4322"
"96","사회과학","상류의 탄생","K112535466","9791186712122","03300","비아북","김명훈 지음","15,000","13,500","1,500","10%","750점","20160603","165"
"97","사회과학","긍정의 훈육 : 4~7세 편","K392434013","9791185992150","13590","에듀니티","제인 넬슨.셰릴 어윈.로즐린 앤 더피 지음, 조고은 옮김","15,500","13,950","1,550","10%","770점","20160125","2357"
"98","사회과학","인간의 길을 가다","K032434159","9791187038047","03100","갈라파고스","장 지글러 지음, 모명숙 옮김","18,000","16,200","1,800","10%","900점","20160428","841"
"99","사회과학","병목사회","8931009917","9788931009910","93300","문예출판사","조지프 피시킨 지음, 유강은 옮김","22,000","19,800","2,200","10%","1,100점","20160510","1037"
"100","사회과학","팩트체크","8927806980","9788927806981","03300","중앙books(중앙북스)","JTBC 뉴스룸 팩트체크 제작팀 지음","15,000","13,500","1,500","10%","750점","20151123","1740"
"101","사회과학","잡초와 우상","K462434443","9791195756704","03300","부래","전원책 지음","22,000","19,800","2,200","10%","1,100점","20160331","246"
"102","사회과학","눌변","8932028753","9788932028750","03300","문학과지성사","김찬호 지음","12,000","10,800","1,200","10%","600점","20160623","559"
"103","사회과학","왜 분노해야 하는가","K192434586","9791195316977","03300","헤이북스","장하성 지음","22,000","19,800","2,200","10%","1,100점","20151205","3064"
"104","사회과학","교실 속 비주얼씽킹","8997206362","9788997206360","03370","맘에드림","김해동 지음","14,500","13,050","1,450","10%","720점","20151027","1644"
"105","사회과학","최진기의 끝내주는 전쟁사 특강 1 : 한반도 편","8954625118","9788954625111","04900","휴먼큐브","최진기 지음","18,500","16,650","1,850","10%","920점","20140704","1144"
"106","사회과학","아주 낯선 선택","8957693742","9788957693742","03340","개마고원","김욱 지음","15,000","13,500","1,500","10%","750점","20160602","149"
"107","사회과학","다시, 혁신 교육을 생각하다 2","K122535165","9791186367308","04370","창비교육","양영희 외 지음","15,000","13,500","1,500","10%","750점","20160525","806"
"108","사회과학","성전의 상인들","K382535169","9791155424681","03300","매일경제신문사","잔루이지 누치 지음, 소하영 옮김","16,000","14,400","1,600","10%","800점","20160601","77"
"109","사회과학","법의 지도","K202434551","9791195714612","03300","헤이북스","최승필 지음","17,900","16,110","1,790","10%","890점","20160520","217"
"110","사회과학","대통령의 글쓰기","8994612955","9788994612959","13800","메디치미디어","강원국 지음","16,000","14,400","1,600","10%","800점","20140225","21981"
"111","사회과학","체르노빌의 목소리","8996573108","9788996573104","03330","새잎","스베틀라나 알렉시예비치 지음, 김은혜 옮김","16,000","14,400","1,600","10%","800점","20110607","5257"
"112","사회과학","불편해도 괜찮아","8936471899","9788936471897","03300","창비","김두식 지음","18,000","16,200","1,800","10%","900점","20100709","12515"
"113","사회과학","마거릿 미드와 루스 베네딕트","8932317941","9788932317946","93300","현암사","로이스 W. 배너 지음, 정병선 옮김","32,000","28,800","3,200","10%","1,600점","20160607","458"
"114","사회과학","인생은 속도가 아니라 방향이다","8950964937","9788950964931","03810","21세기북스","임마누엘 페스트라이쉬(이만열) 지음","16,000","14,400","1,600","10%","800점","20160515","452"
"115","사회과학","혐오에서 인류애로","8964620658","9788964620656","93100","뿌리와이파리","마사 C. 누스바움 지음, 강동혁 옮김, 게이법조회 해제","18,000","16,200","1,800","10%","900점","20160120","1212"
"116","사회과학","송곳 1~6 세트 - 전6권","8936479687","9788936479688","07810","창비","최규석 지음","66,000","59,400","6,600","10%","3,300점","20171113","8241"
"117","사회과학","정희진처럼 읽기","8991799000","9788991799004","03800","교양인","정희진 지음","15,000","13,500","1,500","10%","750점","20141008","5857"
"118","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"119","사회과학","자유의 적들","8927802551","9788927802556","03340","중앙books(중앙북스)","전원책 지음","16,000","14,400","1,600","10%","800점","20110926","1237"
"120","사회과학","백범일지","8971992255","9788971992258","03910","돌베개","김구 지음, 도진순 주해","12,000","10,800","1,200","10%","600점","20020801","19068"
"121","사회과학","연애하지 않을 자유","8950964597","9788950964597","03810","21세기북스","이진송 지음","16,000","14,400","1,600","10%","800점","20160425","356"
"122","사회과학","코끼리는 생각하지 마","8937834952","9788937834950","03340","와이즈베리","조지 레이코프 지음, 유나영 옮김, 나익주 감수","13,000","11,700","1,300","10%","650점","20150401","9157"
"123","사회과학","세상물정의 사회학","8958287152","9788958287155","03300","사계절","노명우 지음","16,800","15,120","1,680","10%","840점","20131230","5034"
"124","사회과학","국어 시간에 뭐 하니?","8963722074","9788963722078","03810","양철북","구자행 지음","14,000","12,600","1,400","10%","700점","20160602","627"
"125","사회과학","사라진 벌들의 경고","8970655395","9788970655390","03490","홍익","마크 윈스턴 지음, 전광철.권영신 옮김","14,800","13,320","1,480","10%","740점","20160607","85"
"126","사회과학","베트남 전쟁의 유령들","8965453542","9788965453543","93300","산지니","권헌익 지음, 홍석준 외 옮김","25,000","22,500","2,500","10%","1,250점","20160525","852"
"127","사회과학","진정성이라는 거짓말","K902434614","9791186000274","03330","마티","앤드류 포터 지음, 노시내 옮김","16,000","14,400","1,600","10%","800점","20160215","3714"
"128","사회과학","이기적 섹스","897297739X","9788972977391","03330","동녘","은하선 지음","15,000","13,500","1,500","10%","750점","20150826","1569"
"129","사회과학","반딧불의 잔존","8964450507","9788964450505","93100","길(도서출판)","조르주 디디 위베르만 지음, 김홍기 옮김","20,000","18,000","2,000","10%","1,000점","20120529","556"
"130","사회과학","제2의 성","8949705389","9788949705385","04080","동서문화동판(동서문화사)","시몬 드 보부아르 지음, 이희영 옮김","24,800","22,320","2,480","10%","1,240점","20090930","1277"
"131","사회과학","슬픈 대학원생들의 초상","K062535775","9791185025278","03300","북에디션","제29대 고대원총 이음지기 지음, 김채영 그림","12,000","10,800","1,200","10%","600점","20160607","226"
"132","사회과학","환대받을 권리, 환대할 용기","897297756X","9788972977568","03330","동녘","이라영 지음","16,000","14,400","1,600","10%","800점","20160330","877"
"133","사회과학","아이의 미래를 바꾸는 학교혁명","8950959275","9788950959272","03370","21세기북스","켄 로빈슨.루 애로니카 지음, 정미나 옮김","18,000","16,200","1,800","10%","900점","20151203","2585"
"134","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"135","사회과학","젠더와 사회","8972977160","9788972977162","93300","동녘","한국여성연구소 엮음","20,000","18,000","2,000","10%","1,000점","20140630","6600"
"136","사회과학","내 아이가 만날 미래","8997396242","9788997396245","03370","코리아닷컴(Korea.com)","정지훈 지음","13,000","11,700","1,300","10%","650점","20130715","869"
"137","사회과학","젠더 트러블","8954607365","9788954607360","03100","문학동네","주디스 버틀러 지음, 조현준 옮김","22,000","20,900","1,100","5%","1,100점","20081219","6779"
"138","사회과학","블랙박스 사회","K312535376","9791195824908","03300","안티고네","프랭크 파스콸레 지음, 이시은 옮김","16,000","14,400","1,600","10%","800점","20160623","141"
"139","사회과학","효율적 이타주의자","8950959208","9788950959203","03330","21세기북스","피터 싱어 지음, 이재경 옮김","16,000","14,400","1,600","10%","800점","20160331","379"
"140","사회과학","국제개발협력 입문편","K702434944","9791159290015","03300","시공미디어","KOICA ODA 교육원 엮음","15,000","13,500","1,500","10%","750점","20160331","5232"
"141","사회과학","노유진의 할 말은 합시다","K292434337","9791195668243","03300","쉼(도서출판)","노회찬.유시민.진중권 지음","16,000","14,400","1,600","10%","800점","20160401","710"
"142","사회과학","문학과 예술의 사회사 세트 - 전4권","8936479679","9788936479671","03600","창비","아르놀트 하우저 지음, 반성완 외 옮김","72,000","64,800","7,200","10%","720점","20160215","3575"
"143","사회과학","한국의 GMO재앙을 보고 통곡하다","8971251948","9788971251942","03470","명지사","오로지 지음","15,000","15,000","0","0%","0점","20151120","893"
"144","사회과학","판결을 다시 생각한다","8936472747","9788936472740","03360","창비","김영란 지음","15,000","13,500","1,500","10%","750점","20151118","4233"
"145","사회과학","도덕적 인간과 비도덕적 사회","8931000022","9788931000023","93340","문예출판사","라인홀드 니버 지음, 이한우 옮김","15,000","13,500","1,500","10%","750점","20170701","7418"
"146","사회과학","수업 성장","K482535072","9791195810000","03370","수업디자인연구소","김현섭 지음","16,000","14,400","1,600","10%","800점","20160525","835"
"147","사회과학","정치와 도덕을 말하다","8937837811","9788937837814","03190","와이즈베리","마이클 샌델 지음, 안진환 옮김, 김선욱 해제","16,000","14,400","1,600","10%","800점","20160426","1879"
"148","사회과학","청소년의 법과 생활","K922434349","9791186140093","03360","법무부","법무부 엮음","11,000","11,000","0","0%","330점","20160301","430"
"149","사회과학","국어 교육의 이해","K872434424","9791185617664","93710","사회평론아카데미","최미숙 외 지음","28,000","27,160","840","3%","0점","20160225","8403"
"150","사회과학","21세기 자본 (반양장, 한정 보급판)","8967351372","9788967351373","03300","글항아리","토마 피케티 지음, 장경덕 외 옮김, 이강국 감수","22,000","19,800","2,200","10%","200점","20150302","1386"
"151","사회과학","심리정치","8932027226","9788932027227","03100","문학과지성사","한병철 지음, 김태환 옮김","11,000","9,900","1,100","10%","550점","20150302","3476"
"152","사회과학","한국전쟁 사진의 역사사회학","8952118138","9788952118134","94330","서울대학교출판문화원","정근식.강성현 지음","25,000","25,000","0","0%","1,250점","20160530","374"
"153","사회과학","여/성이론 통권 제34호","K672535771","9771228836504","34","여성문화이론연구소(여이연)","여성문화이론연구소 편집부 지음","15,000","14,250","750","5%","430점","20160525","72"
"154","사회과학","조약, 테이블 위의 전쟁","8994502831","9788994502830","04340","생각비행","이성주 지음","13,000","11,700","1,300","10%","650점","20160526","272"
"155","사회과학","그래픽노블 파리 코뮌","8974837838","9788974837839","03860","서해문집","자크 타르디 지음, 홍세화 옮김, 장 보트랭","25,000","22,500","2,500","10%","1,250점","20160318","975"
"156","사회과학","자본론 1 - 상","8937604329","9788937604324","94230","비봉출판사","카를 마르크스 지음, 김수행 옮김","23,000","20,700","2,300","10%","1,150점","20151120","6674"
"157","사회과학","개성공단 사람들","8977460514","9788977460515","03340","내일을여는책","김진향 외 지음","15,000","13,500","1,500","10%","750점","20150605","1668"
"158","사회과학","특이점이 온다","8934924063","9788934924067","03500","김영사","레이 커즈와일 지음, 김명남.장시형 옮김, 진대제 감수","35,000","31,500","3,500","10%","1,750점","20070107","5010"
"159","사회과학","어느 노 정객과의 시간 여행","8965237084","9788965237082","03810","기파랑(기파랑에크리)","김재순.안병훈 지음","20,000","18,000","2,000","10%","1,000점","20160620","70"
"160","사회과학","나는 왜 이슬람 개혁을 말하는가","K002535770","9791170280729","03300","책담","아얀 히르시 알리 지음, 이정민 옮김, 정상률 해제","15,000","13,500","1,500","10%","750점","20160615","136"
"161","사회과학","대한민국은 왜?","8958289139","9788958289135","03910","사계절","김동춘 지음","15,800","14,220","1,580","10%","790점","20151027","2737"
"162","사회과학","불안들","8964372271","9788964372272","03300","후마니타스","레나타 살레츨 지음, 박광호 옮김","16,000","14,400","1,600","10%","800점","20150518","1054"
"163","사회과학","독서교육, 어떻게 할까?","8969150099","9788969150097","03370","(주)학교도서관저널","김은하 지음","14,000","12,600","1,400","10%","700점","20141205","2099"
"164","사회과학","배움의 공동체","8965743559","9788965743552","13370","해냄","손우정 지음","16,500","14,850","1,650","10%","820점","20120815","6970"
"165","사회과학","시민의 불복종","8956605424","9788956605425","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","10,000","9,000","1,000","10%","500점","20110822","1290"
