순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"35","사회과학","애도의 애도를 위하여","8976829891","9788976829894","93340","그린비","진태원 지음","25,000","23,750","1,250","5%","750점","20191125","897"
"36","사회과학","판사유감","895465813X","9788954658133","03300","문학동네","문유석 지음","15,000","13,500","1,500","10%","750점","20191014","4237"
"37","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"38","사회과학","불평등의 세대","8932035555","9788932035550","03330","문학과지성사","이철승 지음","17,000","15,300","1,700","10%","850점","20190809","4839"
"39","사회과학","남산의 부장들","8994612394","9788994612393","03300","폴리티쿠스","김충식 지음","27,000","24,300","2,700","10%","1,350점","20121130","2431"
"40","사회과학","아빠의 아빠가 됐다","K872636708","9791155311103","03330","이매진","조기현 지음","13,000","11,700","1,300","10%","650점","20191111","2901"
"41","사회과학","초예측","8901229617","9788901229614","03300","웅진지식하우스","유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김","15,000","13,500","1,500","10%","750점","20190208","10018"
"42","사회과학","20 VS 80의 사회","8937443589","9788937443589","03330","민음사","리처드 리브스 지음, 김승진 옮김","17,000","15,300","1,700","10%","850점","20190823","2532"
"43","사회과학","군주론","K702534886","9791189581411","03340","더클래식","니콜로 마키아벨리 지음, 이시연 옮김","8,800","7,920","880","10%","440점","20181030","3569"
"44","사회과학","요즘 아이들 마음고생의 비밀","8965746809","9788965746805","93370","해냄","김현수 지음","16,800","15,120","1,680","10%","840점","20190408","5044"
"45","사회과학","특권","8964373359","9788964373354","03300","후마니타스","셰이머스 라만 칸 지음, 강예은 옮김","20,000","18,000","2,000","10%","1,000점","20191111","995"
"46","사회과학","실격당한 자들을 위한 변론","K522533969","9791160943733","03300","사계절","김원영 지음","16,000","14,400","1,600","10%","800점","20180615","27023"
"47","사회과학","2020년 대통령 문재인 탁상달력 일러스트판 (스프링)","K342636688","8809529010888","1","더휴먼","더휴먼 편집부 지음","6,500","5,850","650","10%","300점","20191024","456"
"48","사회과학","어떤 양형 이유","8934996900","9788934996903","03300","김영사","박주영 지음","14,000","12,600","1,400","10%","700점","20190726","10240"
"49","사회과학","혐오표현을 거절할 자유","K442636303","9791159254833","03300","들녘","이정희 지음","15,000","13,500","1,500","10%","750점","20191125","475"
"50","사회과학","알지 못하는 아이의 죽음","8971999632","9788971999639","03300","돌베개","은유 지음, 임진실 사진","15,000","13,500","1,500","10%","750점","20190614","7768"
"51","사회과학","무지개는 더 많은 빛깔을 원한다","8936486489","9788936486488","03300","창비","한국성소수자연구회 지음","18,000","16,200","1,800","10%","900점","20191209","923"
"52","사회과학","조선에서 백수로 살기","894754390X","9788947543903","03320","프런티어","고미숙 지음","15,000","13,500","1,500","10%","750점","20180808","2571"
"53","사회과학","소득의 미래","K592636702","9791190030243","03320","어크로스","이원재 지음","16,800","15,120","1,680","10%","840점","20191122","711"
"54","사회과학","미래학교","K372636589","9791196680497","03370","그린하우스","EBS 미래학교 제작진 지음","15,000","13,500","1,500","10%","750점","20191025","1967"
"55","사회과학","유발 하라리 ‘인류 3부작’ 밀리언 스페셜 에디션 - 전3권","8934984805","9788934984801","04900","김영사","유발 하라리 지음, 조현욱.김명주.전병근 옮김","66,000","59,400","6,600","10%","3,300점","20190123","4951"
"56","사회과학","열여덟, 일터로 나가다","8964373383","9788964373385","04300","후마니타스","허환주 지음","15,000","13,500","1,500","10%","750점","20191125","1132"
"57","사회과학","사람을 옹호하라","K132636715","9791188605125","03330","코난북스","류은숙 지음","17,000","15,300","1,700","10%","850점","20191210","1052"
"58","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"59","사회과학","그림책 토론","K042636585","9791190113045","13370","교육과실천","권현숙 외 지음","16,500","14,850","1,650","10%","820점","20191106","1516"
"60","사회과학","역사유물론 연구","8965642442","9788965642442","03100","현실문화","에티엔 발리바르 지음, 배세진 옮김","28,000","25,200","2,800","10%","1,400점","20191213","535"
"61","사회과학","당신이 아름답지 않다는 거짓말","K652636485","9791160403107","03600","한겨레출판","조이한 지음","16,500","14,850","1,650","10%","820점","20191021","1381"
"62","사회과학","나의 첫 젠더 수업","8936452274","9788936452278","43300","창비","김고연주 지음","12,000","10,800","1,200","10%","600점","20171110","6318"
"63","사회과학","냉정한 이타주의자","8960515833","9788960515833","03100","부키","윌리엄 맥어스킬 지음, 전미영 옮김","16,000","14,400","1,600","10%","800점","20170228","5864"
"64","사회과학","지나간 탄핵, 다가올 탄핵","8965236126","9788965236122","03300","기파랑(기파랑에크리)","채명성 지음","16,000","14,400","1,600","10%","800점","20191125","243"
"65","사회과학","탈코르셋 : 도래한 상상","K302635354","9791160402841","03330","한겨레출판","이민경 지음","16,000","14,400","1,600","10%","800점","20190826","2020"
"66","사회과학","우리 몸이 세계라면","8962622564","9788962622560","03330","동아시아","김승섭 지음","20,000","18,000","2,000","10%","1,000점","20181207","7434"
"67","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"68","사회과학","법의 이유","8950984164","9788950984168","03300","arte(아르테)","홍성수 지음","17,000","15,300","1,700","10%","850점","20191115","958"
"69","사회과학","클린 미트","8965963559","9788965963554","03300","흐름출판","폴 샤피로 지음, 이진구 옮김","16,000","14,400","1,600","10%","800점","20191122","516"
"70","사회과학","가르치지 말고 경험하게 하라","K612636114","9791189580223","03320","플랜비디자인","김지영 지음","16,000","14,400","1,600","10%","800점","20191216","1450"
"71","사회과학","다시, 마르크스를 읽는다","8970759344","9788970759340","03330","문학세계사","슬라보예 지젝.프랑크 루다.아곤 함자 지음, 최진석 옮김","16,000","14,400","1,600","10%","800점","20191129","497"
"72","사회과학","퀴어는 당신 옆에서 일하고 있다","K582636594","9791190422017","03300","오월의봄","희정 지음","14,000","12,600","1,400","10%","700점","20191113","967"
"73","사회과학","레즈비언 페미니즘 선언","8965642329","9788965642329","03300","현실문화","나영 엮고 옮김, 샬럿 번치 외 지음","14,000","12,600","1,400","10%","700점","20191209","700"
"74","사회과학","바른 마음","8901163675","9788901163673","03180","웅진지식하우스","조너선 하이트 지음, 왕수민 옮김","29,000","26,100","2,900","10%","1,450점","20140421","8493"
"75","사회과학","판결과 정의","8936486438","9788936486433","03360","창비","김영란 지음","15,000","13,500","1,500","10%","750점","20190920","2066"
"76","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"77","사회과학","회사가 괜찮으면 누가 퇴사해","K002636806","9791196486976","03330","바틀비","천주희 지음","11,000","9,900","1,100","10%","550점","20191115","705"
"78","사회과학","굿바이, 편집장","K442636690","9791160403220","03800","한겨레출판","고경태 지음","20,000","18,000","2,000","10%","1,000점","20191115","310"
"79","사회과학","질의 응답","8932919437","9788932919430","03510","열린책들","니나 브로크만.엘렌 스퇴켄 달 지음, 김명남 옮김, 윤정원 감수","14,800","13,320","1,480","10%","740점","20190310","3486"
"80","사회과학","혐오, 교실에 들어오다","K432636303","9791159301216","03370","살림터","이혜정 외 지음","15,000","13,500","1,500","10%","750점","20191128","1093"
"81","사회과학","자유론","K222532053","9791187142447","","현대지성","존 스튜어트 밀 지음, 박문재 옮김","7,700","6,930","770","10%","380점","20180601","13129"
"82","사회과학","놀이로 풀어보는 유치원 학급운영","K312534625","9791196360177","13370","교육과실천","정유진.정나라 지음","18,000","16,200","1,800","10%","900점","20190118","3738"
"83","사회과학","공부를 공부하다","K222636809","9791164250349","03370","에듀니티","박재원.정유진 지음","16,000","14,400","1,600","10%","800점","20191120","991"
"84","사회과학","미래의 교육","K352635479","9791163860211","03370","예문아카이브","김경희 지음, 손성화 옮김","19,800","17,820","1,980","10%","990점","20190402","1807"
"85","사회과학","지방의원의 길","8995993219","9788995993217","","시간의서재","김용석 지음","25,000","25,000","0","0%","0점","20191125","414"
"86","사회과학","나는 신들의 요양보호사입니다","K162636386","9791186963418","03810","헤르츠나인","이은주 지음","13,800","12,420","1,380","10%","690점","20191101","716"
"87","사회과학","그레타 툰베리의 금요일","K222636178","9791170283713","03300","책담","그레타 툰베리 외 지음, 고영아 옮김","15,000","13,500","1,500","10%","750점","20190927","3710"
"88","사회과학","학급긍정훈육법","1185992006","9791185992006","13370","에듀니티","제인 넬슨 외 지음, 김성환 외 옮김, 김차명 그림","16,800","15,120","1,680","10%","840점","20140901","11667"
"89","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"90","사회과학","여성-되기","K072636313","9791196622404","93100","에디투스","김은주 지음","15,000","13,500","1,500","10%","750점","20191211","940"
"91","사회과학","이런 질문, 해도 되나요?","8997780344","9788997780341","03330","오마이북","심에스더.최은경 지음","15,000","13,500","1,500","10%","750점","20191112","786"
"92","사회과학","세상을 바꾸는 수업, 체인지메이커 교육","K662636487","9791196537531","03370","푸른칠판","이은상 지음, 미래교육공감연구소 감수","16,000","14,400","1,600","10%","800점","20191110","1153"
"93","사회과학","페이드 포","K692636080","9791196780913","03330","안홍사","레이첼 모랜 지음, 안서진 옮김","16,500","16,500","0","0%","820점","20190927","1243"
"94","사회과학","한국이 낯설어질 때 서점에 갑니다","K432636409","9791190030267","03810","어크로스","김주성 지음","13,800","12,420","1,380","10%","690점","20191127","244"
"95","사회과학","대전환","K202636998","9791160945164","03340","사계절","앨프리드 맥코이 지음, 홍지영 옮김","25,000","22,500","2,500","10%","1,250점","20191108","615"
"96","사회과학","갈등 도시","8932919887","9788932919881","03900","열린책들","김시덕 지음","20,000","18,000","2,000","10%","1,000점","20191010","2006"
"97","사회과학","나는 아기 캐리어가 아닙니다","893101158X","9788931011586","02810","문예출판사","송해나 지음, 이사림 그림","14,000","12,600","1,400","10%","700점","20190703","1877"
"98","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"99","사회과학","닥터 셰퍼드, 죽은 자들의 의사","K192636803","9791187038528","03300","갈라파고스","리처드 셰퍼드 지음, 한진영 옮김","18,500","16,650","1,850","10%","920점","20191120","399"
"100","사회과학","죽음을 넘어 시대의 어둠을 넘어 (리커버 특별판)","K522635006","9788936486402","03300","창비","황석영.이재의.전용호 기록, (사)광주민주화운동기념사업회 엮음","28,000","25,200","2,800","10%","1,400점","20190515","913"
"101","사회과학","교사, 수업에서 나를 만나다","8991617050","9788991617056","03370","좋은교사","김태현 지음","15,000","13,500","1,500","10%","750점","20120805","11901"
"102","사회과학","잡담","K932636102","9791190277167","03300","싱긋","고종석.지승호 지음","11,000","9,900","1,100","10%","550점","20191202","157"
"103","사회과학","증상이 아니라 독특함입니다","K152636893","9791195699667","03370","새로온봄","토머스 암스트롱 지음, 강순이 옮김, 김현수 감수","17,000","15,300","1,700","10%","850점","20191107","1899"
"104","사회과학","사이코패스는 일상의 그늘에 숨어 지낸다","8964562224","9788964562222","03180","중앙M&B","이수정.김경옥 지음","14,000","12,600","1,400","10%","700점","20161109","7761"
"105","사회과학","회복적 생활교육을 만나다","8991617204","9788991617209","03370","좋은교사","박숙영 지음","11,000","9,900","1,100","10%","550점","20141219","7740"
"106","사회과학","친절하게 웃어주면 결혼까지 생각하는 남자들","K942636077","9791157235544","03810","내인생의책","박정훈 지음","16,000","14,400","1,600","10%","800점","20190924","2375"
"107","사회과학","배움의 공동체","8965743559","9788965743552","13370","해냄","손우정 지음","16,500","14,850","1,650","10%","820점","20120815","6970"
"108","사회과학","지도로 읽는다 한눈에 꿰뚫는 세계지도 상식도감","K442635612","9791163940166","04900","이다미디어","롬 인터내셔널 지음, 정미영 옮김","15,000","13,500","1,500","10%","750점","20190621","1351"
"109","사회과학","정서적 흙수저와 정서적 금수저","8965746388","9788965746386","03180","해냄","최성애.조벽 지음","16,500","14,850","1,650","10%","820점","20180108","5735"
"110","사회과학","랩 걸","K852536383","9791159920967","03400","알마","호프 자렌 지음, 김희정 옮김","17,500","15,750","1,750","10%","870점","20170217","26244"
"111","사회과학","말이 칼이 될 때","K262532883","9791160560367","03300","어크로스","홍성수 지음","14,000","12,600","1,400","10%","700점","20180105","9840"
"112","사회과학","나만 그런 게 아니었어","K392636412","9791155812488","03330","윌북","스칼릿 커티스 지음, 김수진 옮김","14,800","13,320","1,480","10%","740점","20191227","195"
"113","사회과학","요즘 시대에 페미도 아니면 뭐해?","8957694625","9788957694626","03330","개마고원","노혜경 지음","15,000","13,500","1,500","10%","750점","20191202","379"
"114","사회과학","칼 폴라니 : 왼편의 삶","K892636695","9791196830113","03300","마농지","개러스 데일 지음, 황성원 옮김, 홍기빈 감수","29,000","26,100","2,900","10%","1,450점","20191110","716"
"115","사회과학","까대기","K782635800","9791163140399","07810","보리","이종철 지음","15,000","13,500","1,500","10%","750점","20190513","8630"
"116","사회과학","AI 2045 인공지능 미래보고서","K102534542","9791189653057","03320","반니","일본경제신문사 지음, 서라미 옮김","15,000","13,500","1,500","10%","750점","20190308","1217"
"117","사회과학","다가오는 말들","K142534552","9791196587352","03810","어크로스","은유 지음","15,000","13,500","1,500","10%","750점","20190307","4941"
"118","사회과학","국가란 무엇인가","8971998016","9788971998014","03340","돌베개","유시민 지음","15,000","13,500","1,500","10%","750점","20170123","27846"
"119","사회과학","누구도 멈출 수 없다","896051750X","9788960517509","03330","부키","멜린다 게이츠 지음, 강혜정 옮김","18,000","16,200","1,800","10%","900점","20200102","804"
"120","사회과학","경찰관속으로","K692636786","9791196295561","03810","이후진프레스","원도 지음","14,000","12,600","1,400","10%","700점","20190927","6268"
"121","사회과학","공부의 미래","K392635423","9791160402650","03370","한겨레출판","구본권 지음","15,000","13,500","1,500","10%","750점","20190628","4008"
"122","사회과학","법학 입문 : 공법","K882635022","9791196699673","14360","율현출판사","김해마루 지음","19,000","17,100","1,900","10%","190점","20190603","2473"
"123","사회과학","펀 홈 : 가족 희비극 (페이퍼백)","K062534890","9791195762453","03840","움직씨","앨리슨 벡델 지음, 이현 옮김","15,000","13,500","1,500","10%","750점","20181016","2527"
"124","사회과학","핸드 투 마우스","K872536776","9791185502595","03330","클","린다 티라도 지음, 김민수 옮김","13,000","11,700","1,300","10%","650점","20170123","984"
"125","사회과학","주민의 헌법","K782636404","9791129705310","03300","새로운현재(메가스터디북스)","박주민 지음","15,000","13,500","1,500","10%","750점","20191127","641"
"126","사회과학","한국형 원전, 후쿠시마는 없다","8965236118","9788965236115","03300","기파랑(기파랑에크리)","이병령 지음","11,800","10,620","1,180","10%","590점","20191202","274"
"127","사회과학","페미니즘의 책","K112636606","9791190122054","03300","지식갤러리","하나 맥캔 외 엮음, 최윤희 외 옮김","28,000","25,200","2,800","10%","1,400점","20191220","442"
"128","사회과학","질문하는 미술관","K952636792","9791190396004","03300","앤길","이만열(임마누엘 페스트라이쉬).고산 지음","13,300","11,970","1,330","10%","660점","20191115","740"
"129","사회과학","바실리 수호믈린스키 아이들은 한 명 한 명 빛나야 한다","895827123X","9788958271239","03370","한울림","앨런 코커릴 지음, 함영기 옮김","15,000","13,500","1,500","10%","750점","20191030","1976"
"130","사회과학","나의 한국현대사","8971996099","9788971996096","03900","돌베개","유시민 지음","18,000","16,200","1,800","10%","900점","20140707","29613"
"131","사회과학","초연결사회와 보통사람의 시대","K802636001","9791187700340","03300","여문책","이정전 지음","18,000","16,200","1,800","10%","900점","20191130","268"
"132","사회과학","여자들의 섹스북","K722635115","9791155311059","03300","이매진","한채윤 지음","13,000","11,700","1,300","10%","650점","20190603","3540"
"133","사회과학","이상한 정상가족","8962622092","9788962622096","03330","동아시아","김희경 지음","15,000","13,500","1,500","10%","750점","20171121","11599"
"134","사회과학","모든 것은 영원했다, 사라지기 전까지는","893203575X","9788932035758","93160","문학과지성사","알렉세이 유르착 지음, 김수환 옮김","32,000","28,800","3,200","10%","1,600점","20190930","1970"
"135","사회과학","마키아벨리 군주론","8974183307","9788974183301","03340","인간사랑","니콜로 마키아벨리 지음, 신동준 옮김","15,000","14,250","750","5%","430점","20141020","3756"
"136","사회과학","노예의 길","8984291633","9788984291638","93320","자유기업원","프리드리히 A. 하이에크 지음, 김이석 옮김","15,000","15,000","0","0%","450점","20180420","6837"
"137","사회과학","[POD] 유아의 놀이로부터 배우는 교사들","899161759X","9788991617599","03370","좋은교사","김수옥.황미희 지음","9,500","9,500","0","0%","0점","20191101","796"
"138","사회과학","어쩌다, 검찰수사관","8955335806","9788955335804","13350","새로운제안","김태욱 지음","14,000","12,600","1,400","10%","700점","20191217","1015"
"139","사회과학","한국 정치의 결정적 순간들","8950984318","9788950984311","04300","21세기북스","강원택 지음","16,000","14,400","1,600","10%","800점","20191120","1744"
"140","사회과학","20대 남자","8994973532","9788994973531","03300","시사IN북","천관율.정한울 지음","16,000","14,400","1,600","10%","800점","20191001","3478"
"141","사회과학","한나 아렌트, 세 번의 탈출","K152635274","9791186900833","03100","더숲","켄 크림슈타인 지음, 최지원 옮김, 김선욱 감수","17,000","15,300","1,700","10%","850점","20190329","3095"
"142","사회과학","공산당선언","K452533463","9791159312496","04160","책세상","칼 마르크스 & 프리드리히 엥겔스 지음, 이진우 옮김","9,900","8,910","990","10%","490점","20180620","8492"
"143","사회과학","오늘부터 나는 세계 시민입니다","K712636684","9791189228637","03300","창비교육","공윤희.윤예림 지음, 배성규 그림","15,000","13,500","1,500","10%","750점","20191025","11455"
"144","사회과학","의사는 왜 여자의 말을 믿지 않는가","8956993750","9788956993751","03330","한문화","마야 뒤센베리 지음, 김보은.이유림.윤정원 옮김","27,000","24,300","2,700","10%","1,350점","20191028","827"
"145","사회과학","좌파가 장악한 대한민국","K542635733","9791196661915","03340","가로세로연구소","김세의 지음","9,900","8,910","990","10%","490점","20190702","1733"
"146","사회과학","셰일 혁명과 미국 없는 세계","8989566754","9788989566755","03340","김앤김북스","피터 자이한 지음, 홍지수 옮김","19,000","17,100","1,900","10%","950점","20190129","3215"
"147","사회과학","민법강의","8918910533","9788918910536","93360","법문사","김준호 지음","72,000","72,000","0","0%","3,600점","20200103","400"
"148","사회과학","인간의 사고를 어떻게 이해할 것인가?","8979661681","9788979661682","93170","책갈피","예발트 일리옌코프 지음, 우기동.이병수 옮김","17,000","15,300","1,700","10%","850점","20191127","418"
"149","사회과학","교사가 먼저 시작하는 학교자치, 스쿨퍼실리테이션","K942636886","9791159290282","","아이스크림(i-Scream)","권재우 지음","15,000","13,500","1,500","10%","750점","20190930","3096"
"150","사회과학","엘리트가 버린 사람들","K122636906","9791190136044","03300","원더박스","데이비드 굿하트 지음, 김경락 옮김","22,000","19,800","2,200","10%","1,100점","20191118","541"
"151","사회과학","지적인 사람들을 위한 보수주의 안내서","K062636917","9791187481683","03340","지식노마드","러셀 커크 지음, 이재학 옮김","15,000","13,500","1,500","10%","750점","20191206","3016"
"152","사회과학","과유불급 대한민국","K712636918","9791128846410","03340","지식공작소","전영기 지음","19,800","19,800","0","0%","590점","20191130","151"
"153","사회과학","미중 패권전쟁과 문재인의 운명","K012636711","9791190244060","03300","글마당","구해우 지음","17,000","15,300","1,700","10%","850점","20191203","121"
"154","사회과학","놀이 중심 교육과정에서의 교사 역할 바로 알기","8942612466","9788942612468","93370","창지사","정혜욱 지음","8,000","7,760","240","3%","0점","20190731","1396"
"155","사회과학","보통 사람들의 전쟁","8965962978","9788965962977","03300","흐름출판","앤드루 양 지음, 장용원 옮김","16,000","14,400","1,600","10%","800점","20190119","1463"
"156","사회과학","우리에겐 언어가 필요하다 (리커버 특별판)","K572533730","9791195857906","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20160802","26262"
"157","사회과학","도덕적 인간과 비도덕적 사회","8931000022","9788931000023","93340","문예출판사","라인홀드 니버 지음, 이한우 옮김","15,000","13,500","1,500","10%","750점","20170701","7418"
"158","사회과학","침묵하지 않는 사람들","K892636592","9791189584429","03300","포레스트북스","매슈 대니얼스 지음, 최이현 옮김","15,800","14,220","1,580","10%","790점","20191113","275"
"159","사회과학","공정하지 않다","K452636065","9791196533458","03300","지와인","박원익.조윤호 지음","15,800","14,220","1,580","10%","790점","20190920","1166"
"160","사회과학","학교 공간, 어떻게 바꿀 수 있을까?","K742635822","9791189228477","03370","창비교육","홍경숙 외 지음","15,000","13,500","1,500","10%","750점","20190619","2678"
"161","사회과학","러닝 퍼실리테이션","K352635404","9791189580087","03320","플랜비디자인","정강욱 지음","18,000","16,200","1,800","10%","900점","20190610","2546"
"162","사회과학","정치는 어떻게 시간을 통제하는가?","K442636512","9791189932404","03300","바다출판사","엘리자베스 F. 코헨 지음, 최이현 옮김","16,500","14,850","1,650","10%","820점","20191220","262"
"163","사회과학","대리모 같은 소리","K472636006","9791189623029","03300","봄알람","레나트 클라인 지음, 이민경 옮김","15,000","13,500","1,500","10%","750점","20191107","699"
"164","사회과학","낯선 이웃","K642636907","9791189143077","03330","이데아","이재호 지음","17,000","15,300","1,700","10%","850점","20191118","487"
"165","사회과학","교사119 이럴 땐 이렇게","K172635468","9791164250196","13370","에듀니티","송형호.왕건환 외 지음","17,000","15,300","1,700","10%","850점","20190321","3114"
"166","사회과학","미첼 레스닉의 평생유치원","K762534370","9791130619361","03500","다산사이언스(다산북스)","미첼 레스닉 지음, 최두환 옮김","16,000","14,400","1,600","10%","800점","20181002","2148"
"167","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"168","사회과학","코끼리는 생각하지 마","8937834952","9788937834950","03340","와이즈베리","조지 레이코프 지음, 유나영 옮김, 나익주 감수","13,000","11,700","1,300","10%","650점","20150401","9157"
