순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"43","사회과학","국어 교육의 이해","K872434424","9791185617664","93710","사회평론아카데미","최미숙 외 지음","28,000","27,160","840","3%","0점","20160225","8403"
"44","사회과학","현대사회학","8932473722","9788932473727","93330","을유문화사","앤서니 기든스.필립 서튼 지음, 김미숙 외 옮김","30,000","27,000","3,000","10%","300점","20180220","8175"
"45","사회과학","법으로 읽는 유럽사","8967354738","9788967354732","93360","글항아리","한동일 지음","22,000","19,800","2,200","10%","1,100점","20180112","2181"
"46","사회과학","최고의 교육","K842532991","9791187749578","03370","예문아카이브","로베르타 골린코프 & 캐시 허시-파섹 지음, 김선아 옮김","17,000","15,300","1,700","10%","850점","20180122","4815"
"47","사회과학","우먼카인드 Vol.2 : 나를 나로 긍정하기","K102532005","9772586258007","74","바다출판사","우먼카인드 편집부 지음","15,000","14,250","750","5%","150점","20180209","899"
"48","사회과학","하나도 괜찮지 않습니다","8968331650","9788968331657","03100","블랙피쉬","오찬호 지음","14,500","13,050","1,450","10%","720점","20180122","2608"
"49","사회과학","신이 된 시장","8931010796","9788931010794","03200","문예출판사","하비 콕스 지음, 유강은 옮김","18,000","16,200","1,800","10%","900점","20180305","737"
"50","사회과학","여자라는 문제","K922532566","9791159311819","07330","책세상","재키 플레밍 지음, 노지양 옮김","12,000","10,800","1,200","10%","600점","20171215","1435"
"51","사회과학","당신이 계속 불편하면 좋겠습니다","8972978655","9788972978657","03810","동녘","홍승은 지음","13,500","12,150","1,350","10%","670점","20170417","2731"
"52","사회과학","세대 게임","8932030332","9788932030333","03330","문학과지성사","전상진 지음","14,000","12,600","1,400","10%","700점","20180105","1265"
"53","사회과학","그런 이중잣대는 사양합니다","K092532305","9791196281205","03330","두시의나무","제시카 발렌티 지음, 홍지수 옮김","15,000","13,500","1,500","10%","750점","20180315","347"
"54","사회과학","문재인의 운명 (특별판)","K872531268","9791161565873","03810","북팔","문재인 지음","15,000","13,500","1,500","10%","750점","20170509","18146"
"55","사회과학","맨박스","K242535290","9791157841387","03300","한빛비즈","토니 포터 지음, 김영진 옮김","14,000","12,600","1,400","10%","700점","20160810","3767"
"56","사회과학","대통령의 글쓰기","8994612955","9788994612959","13800","메디치미디어","강원국 지음","16,000","14,400","1,600","10%","800점","20140225","21981"
"57","사회과학","인생극장","K452532799","9791160943320","03330","사계절","노명우 지음","17,800","16,020","1,780","10%","890점","20180126","1737"
"58","사회과학","불편한 미술관","8936486225","9788936486228","03300","창비","김태권 지음","16,000","14,400","1,600","10%","800점","20180108","1841"
"59","사회과학","말랑말랑 그림책 독서 토론","K242532416","9791185099026","03370","단비","강원토론교육연구회 지음","18,000","16,200","1,800","10%","900점","20180305","2701"
"60","사회과학","주진우의 이명박 추격기","K222531206","9791156757016","03340","푸른숲","주진우 지음","15,000","13,500","1,500","10%","750점","20170731","9149"
"61","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"62","사회과학","랩 걸","K852536383","9791159920967","03400","알마","호프 자렌 지음, 김희정 옮김","17,500","15,750","1,750","10%","870점","20170217","26244"
"63","사회과학","인간성 수업","8954648959","9788954648950","93370","문학동네","마사 C. 누스바움 지음, 정영목 옮김","22,000","19,800","2,200","10%","1,100점","20180308","1338"
"64","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"65","사회과학","허승환 나승빈의 승승장구 학급경영","K852532203","9791159290183","03370","시공미디어","허승환.나승빈 지음","18,000","16,200","1,800","10%","900점","20180219","3042"
"66","사회과학","여성 혐오를 혐오한다","8956606218","9788956606217","03330","은행나무","우에노 지즈코 지음, 나일등 옮김","14,000","12,600","1,400","10%","700점","20120502","9101"
"67","사회과학","70년의 대화","8936486233","9788936486235","93300","창비","김연철 지음","16,800","15,120","1,680","10%","840점","20180130","933"
"68","사회과학","사피엔스 + 호모 데우스 50만부 기념 한정판 세트 - 전2권","893499374X","9788934993742","03900","김영사","유발 하라리 지음, 김명주.조현욱 옮김","44,000","39,600","4,400","10%","2,200점","20171201","1128"
"69","사회과학","번역가 되는 법","K282532811","9791185152790","04080","유유","김택규 지음","10,000","9,000","1,000","10%","500점","20180224","1197"
"70","사회과학","조난자들","K142532394","9791185585482","03300","생각의힘","주승현 지음","14,000","12,600","1,400","10%","700점","20180129","1020"
"71","사회과학","NCS 직업기초능력 기반 문제해결능력과 사고력","8982981845","9788982981845","93170","연경문화사(연경미디어)","김민수.최현철 지음","15,000","15,000","0","0%","150점","20170228","1818"
"72","사회과학","책세상 인권 고전 세트 - 전2권 (리커버 특별판)","K022531155","9791159311420","04000","책세상","장 자크 루소 & 메리 울스턴크래프트 지음, 주경복.고봉만.문수현 옮김","15,800","14,220","1,580","10%","790점","20171130","1044"
"73","사회과학","교육사회학","8925409232","9788925409238","93370","교육과학사","김신일 지음","20,000","20,000","0","0%","600점","20150225","3726"
"74","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"75","사회과학","우먼카인드 Vol.1 : 모티베이션의 비밀","K282531156","9772586258007","73","바다출판사","우먼카인드 편집부 지음","15,000","14,250","750","5%","150점","20171117","1366"
"76","사회과학","청각장애아교육","8999712699","9788999712692","93370","학지사","고은 지음","21,000","20,370","630","3%","0점","20170925","1851"
"77","사회과학","리믹솔로지에 대하여","K342532317","9791196308506","03190","포스트카드","데이비드 건켈 지음, 문순표.박동수.최봉실 옮김","20,000","18,000","2,000","10%","1,000점","20180306","253"
"78","사회과학","더 저널리스트 : 조지 오웰","K942532415","9791157842339","03300","한빛비즈","조지 오웰 지음, 김영진 엮음","17,000","15,300","1,700","10%","850점","20180310","584"
"79","사회과학","예정된 전쟁","8984076775","9788984076778","03900","세종(세종서적)","그레이엄 앨리슨 지음, 정혜윤 옮김","20,000","18,000","2,000","10%","1,000점","20180122","3573"
"80","사회과학","그 남자는 왜 이상해졌을까?","K172535792","9791157031900","03330","동양북스(동양문고)","오찬호 지음","14,500","13,050","1,450","10%","720점","20160725","3148"
"81","사회과학","남자들은 자꾸 나를 가르치려 든다","8936472631","9788936472634","03300","창비","리베카 솔닛 지음, 김명남 옮김","14,000","12,600","1,400","10%","700점","20150515","9603"
"82","사회과학","서준호 선생님의 교실놀이백과 239","8994655301","9788994655307","03370","지식프레임","서준호 글.사진","23,000","20,700","2,300","10%","1,150점","20140228","6109"
"83","사회과학","페미니즘을 팝니다","8984076848","9788984076846","03300","세종(세종서적)","앤디 자이슬러 지음, 안진이 옮김","17,000","15,300","1,700","10%","850점","20180226","1069"
"84","사회과학","이브 프로젝트","K582532689","9791188370092","03330","푸른지식","리브 스트룀키스트 글.그림, 맹슬기 옮김","13,800","12,420","1,380","10%","690점","20180112","594"
"85","사회과학","도널드 트럼프라는 위험한 사례","K162532107","9791156757368","03340","심심","밴디 리 엮음, 정지인.이은진 옮김","22,000","19,800","2,200","10%","1,100점","20180228","361"
"86","사회과학","지적장애아교육","8999708934","9788999708930","93370","학지사","송준만 외 지음","21,000","20,370","630","3%","0점","20160225","4633"
"87","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"88","사회과학","여자들의 무질서","K812532810","9791187036357","93160","비(도서출판b)","캐롤 페이트먼 지음, 이평화.이성민 옮김","22,000","19,800","2,200","10%","1,100점","20180302","513"
"89","사회과학","사이코패스는 일상의 그늘에 숨어 지낸다","8964562224","9788964562222","03180","중앙M&B","이수정.김경옥 지음","14,000","12,600","1,400","10%","700점","20161109","7761"
"90","사회과학","알리기 전에 알면 좋은 사실들","K212532301","9791157842445","03330","한빛비즈","홍태화 지음","8,800","7,920","880","10%","440점","20180320","277"
"91","사회과학","국어 교육을 위한 의사소통 이론","K232434321","9791185617640","93700","사회평론아카데미","박재현 지음","22,000","21,340","660","3%","0점","20160229","6809"
"92","사회과학","평균의 종말","8950963612","9788950963613","03370","21세기북스","토드 로즈 지음, 정미나 옮김, 이우일 감수","16,000","14,400","1,600","10%","800점","20180327","10371"
"93","사회과학","걸 페미니즘","8968800464","9788968800467","03300","교육공동체벗","호야 외 지음","15,000","13,500","1,500","10%","750점","20180207","692"
"94","사회과학","세계 곳곳의 너무 멋진 여자들","K632532516","9791195450763","43900","티티","케이트 샤츠 지음, 미리엄 클라인 슈탈 그림, 이진규 옮김","15,000","13,500","1,500","10%","750점","20180312","660"
"95","사회과학","허쌤의 수업놀이","K892531947","9791196132712","03370","꿀잼교육연구소","허승환 지음","23,000","20,700","2,300","10%","1,150점","20171101","2617"
"96","사회과학","학교 내부자들","K202532204","9791185992754","13370","에듀니티","박순걸 지음","15,000","13,500","1,500","10%","750점","20180223","1717"
"97","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"98","사회과학","사회복지실천기술의 이해","8999707628","9788999707629","93330","학지사","엄명용 외 지음","22,000","22,000","0","0%","1,100점","20150805","994"
"99","사회과학","가르칠 수 있는 용기","895699157X","9788956991573","03370","한문화","파커 J. 파머 지음, 이종인.이은정 옮김","15,000","13,500","1,500","10%","750점","20130425","12178"
"100","사회과학","출판하는 마음","K902532320","9791188343065","03300","제철소","은유 지음","16,000","14,400","1,600","10%","800점","20180329","1837"
"101","사회과학","여혐민국","K232530342","9791195446599","03330","베리북","양파(주한나) 지음","15,000","13,500","1,500","10%","750점","20170404","1333"
"102","사회과학","2018 소법전","8932319030","9788932319032","11360","현암사","현암사 법전팀 지음","38,000","34,200","3,800","10%","1,900점","20180224","266"
"103","사회과학","젠더 트러블","8954607365","9788954607360","03100","문학동네","주디스 버틀러 지음, 조현준 옮김","22,000","20,900","1,100","5%","1,100점","20081219","6779"
"104","사회과학","래디컬 페미니즘","K072532909","9791196269418","03300","열다북스","쉴라 제프리스 지음, 김예나 옮김","20,000","18,000","2,000","10%","1,000점","20180124","363"
"105","사회과학","페미니스트 선생님이 필요해","8972979066","9788972979067","03330","동녘","홍혜은 외 지음","11,500","10,350","1,150","10%","570점","20171220","885"
"106","사회과학","지금 다시, 헌법","K982535842","9791186499375","03300","위즈덤하우스","차병직.윤재왕.윤지영 지음","18,000","16,200","1,800","10%","900점","20161118","6623"
"107","사회과학","역사교육의 내용과 방법","8991221297","9788991221291","93900","책과함께","최상훈.이영효.김한종.강선주 지음","18,000","16,200","1,800","10%","900점","20070905","5537"
"108","사회과학","덜미, 완전범죄는 없다 1","K342532490","9791187572053","03300","북콤마","한국일보 경찰팀 지음","16,000","14,400","1,600","10%","800점","20180129","3639"
"109","사회과학","웅크린 말들","8964372921","9788964372920","04300","후마니타스","이문영 지음, 김흥구 사진","20,000","18,000","2,000","10%","1,000점","20171120","1668"
"110","사회과학","한 권으로 끝내는 셀프 소송의 기술","K482532176","9791187799054","13320","지혜로","송희창.이시훈 지음","45,000","40,500","4,500","10%","2,250점","20180102","1018"
"111","사회과학","LGBT+ 첫걸음","K272532267","9791195857968","03300","봄알람","애슐리 마델 지음, 팀 이르다 옮김","16,000","14,400","1,600","10%","800점","20171201","1096"
"112","사회과학","민법강의","8918091095","9788918091099","93360","법문사","김준호 지음","72,000","72,000","0","0%","3,600점","20180103","294"
"113","사회과학","학급긍정훈육법","1185992006","9791185992006","13370","에듀니티","제인 넬슨 외 지음, 김성환 외 옮김, 김차명 그림","16,800","15,120","1,680","10%","840점","20140901","11667"
"114","사회과학","초등 미술 수업 52","899465559X","9788994655598","03370","지식프레임","김보법 지음","21,000","18,900","2,100","10%","1,050점","20171115","2091"
"115","사회과학","대량살상수학무기","8965962358","9788965962359","03300","흐름출판","캐시 오닐 지음, 김정혜 옮김","16,000","14,400","1,600","10%","800점","20170921","5087"
"116","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"117","사회과학","처음부터 그런 건 없습니다","K002532569","9791185237336","03300","한권의책","김양지영.김홍미리 지음","14,000","12,600","1,400","10%","700점","20171211","847"
"118","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"119","사회과학","생리 공감","K922532494","9791187525691","03300","행성B(행성비)","김보람 지음","15,500","13,950","1,550","10%","770점","20180209","485"
"120","사회과학","아무도 대답해주지 않은 질문들","8954648606","9788954648608","03300","문학동네","페기 오렌스타인 지음, 구계원 옮김","16,500","14,850","1,650","10%","820점","20170928","1360"
"121","사회과학","지정학의 포로들","K832532816","9791160401325","03900","한겨레출판","정의길 지음","22,000","19,800","2,200","10%","1,100점","20180227","484"
"122","사회과학","시간은 어떻게 돈이 되었는가","K272532904","9791160801095","03320","휴머니스트","류동민 지음","14,000","12,600","1,400","10%","700점","20180212","514"
"123","사회과학","부채 통치","8961951785","9788961951784","93300","갈무리","마우리치오 랏자라또 지음, 허경 옮김","18,000","16,200","1,800","10%","900점","20180223","273"
"124","사회과학","소녀, 설치고 말하고 생각하라","K922536565","9791187050223","43300","우리학교","정희진 외 지음","13,500","12,150","1,350","10%","670점","20170116","1828"
"125","사회과학","양성평등에 반대한다","K312536266","9791187064084","04300","교양인","정희진 엮음, 정희진.권김현영.루인 외 지음","12,000","10,800","1,200","10%","600점","20161230","4244"
"126","사회과학","노승일의 정조준","8993342644","9788993342642","03330","매직하우스","노승일 지음","16,000","14,400","1,600","10%","800점","20180305","118"
"127","사회과학","사회복지실천의 이해 (엄명용 외)","8999709892","9788999709890","93330","학지사","엄명용 외 지음","22,000","22,000","0","0%","220점","20160730","462"
"128","사회과학","공산당선언","8970133615","9788970133614","04160","책세상","칼 마르크스 & 프리드리히 엥겔스 지음, 이진우 옮김","6,900","6,210","690","10%","340점","20021030","4087"
"129","사회과학","사랑한다면 왜","K522532588","9791196261221","03810","어떤책","김은덕, 백종민 지음","12,000","10,800","1,200","10%","600점","20180130","250"
"130","사회과학","괜찮지 않습니다","8925562332","9788925562339","03300","알에이치코리아(RHK)","최지은 지음","14,000","12,600","1,400","10%","700점","20170922","1726"
"131","사회과학","섹스와 젠더에 대한 페미니즘의 관점들","K982531523","9791195872909","94100","전기가오리","마리 미콜라 지음, 강은교 외 옮김","9,900","8,910","990","10%","490점","20170825","563"
"132","사회과학","남자다움이 만드는 이상한 거리감","K082531596","9791170281719","03330
","책담","벨 훅스 지음, 이순영 옮김, 김고연주","14,000","12,600","1,400","10%","700점","20171010","1193"
"133","사회과학","대중문화의 이해","8946049049","9788946049048","93300","한울(한울아카데미)","김창남 지음","18,500","18,500","0","0%","920점","20140905","560"
"134","사회과학","상담연습 교본","8918210647","9788918210643","93180","법문사","이장호.금명자 지음","22,000","21,340","660","3%","0점","20140625","5072"
"135","사회과학","플라톤의 국가·정체(政體)","8930606237","9788930606233","93160","서광사","플라톤 지음, 박종현 옮김","35,000","33,250","1,750","5%","1,750점","20050430","9105"
"136","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"137","사회과학","이렇게 시작되었다","895769448X","9788957694480","03300","개마고원","이진동 지음","16,000","14,400","1,600","10%","800점","20180226","426"
"138","사회과학","학급긍정훈육법 : 활동편","K632434099","9791185992136","13370","에듀니티","테레사 라살라.조디 맥비티.수잔 스미사 지음, 김성환 옮김","16,500","14,850","1,650","10%","820점","20151218","5515"
"139","사회과학","형사소송법 강의","K512532915","9791158290443","93360","오래","강동욱 외 지음","45,000","45,000","0","0%","2,250점","20180228","123"
"140","사회과학","저학년 수업놀이","8994655611","9788994655611","03370","지식프레임","주성환 지음, 옥이샘(옥상헌) 그림","21,000","18,900","2,100","10%","1,050점","20180210","1248"
"141","사회과학","생각하는 여자는 괴물과 함께 잠을 잔다","K212531828","9791195857944","03100","봄알람","김은주 지음","12,000","10,800","1,200","10%","600점","20170908","3957"
"142","사회과학","판사유감","8950955199","9788950955199","03300","21세기북스","문유석 지음","14,000","12,600","1,400","10%","700점","20140421","2612"
"143","사회과학","이탈리아 현대사","8964372948","9788964372944","04300","후마니타스","폴 긴스버그 지음, 안준범 옮김","33,000","29,700","3,300","10%","1,650점","20180220","491"
"144","사회과학","국가의 사기","8934980478","9788934980476","03330","김영사","우석훈 지음","15,500","13,950","1,550","10%","770점","20180202","414"
"145","사회과학","이야기 넘치는 교실 온작품 읽기","8963192024","9788963192024","03370","북멘토(도서출판)","전국초등국어교과모임 지음","16,000","14,400","1,600","10%","800점","20161214","2963"
"146","사회과학","조효제 교수의 인권 오디세이","8991799035","9788991799035","03300","교양인","조효제 지음","16,000","14,400","1,600","10%","800점","20150223","1261"
"147","사회과학","여자들은 자꾸 같은 질문을 받는다","8936474413","9788936474416","03300","창비","리베카 솔닛 지음, 김명남 옮김","15,000","13,500","1,500","10%","750점","20170830","2530"
"148","사회과학","아날로그의 반격","K032531589","9791160560213","03320","어크로스","데이비드 색스 지음, 박상현.이승연 옮김","16,800","15,120","1,680","10%","840점","20170630","6084"
"149","사회과학","미국은 동아시아를 어떻게 지배했나","8994612580","9788994612584","03340","메디치미디어","마고사키 우케루 지음, 양기호 옮김, 문정인 해제","18,000","16,200","1,800","10%","900점","20130420","1698"
"150","사회과학","핵심 역량을 키우는 수업 놀이","8997206575","9788997206575","03370","맘에드림","나승빈 지음","21,000","18,900","2,100","10%","1,050점","20170817","2099"
"151","사회과학","초등 실과교육","8999406164","9788999406164","93370","양서원(박철용)","전국교육대학교 실과교과교육연구원 엮음","20,000","20,000","0","0%","200점","20170225","2682"
"152","사회과학","독서교육론","K222434066","9791185617558","93700","사회평론아카데미","이순영 외 지음","25,000","24,250","750","3%","0점","20150917","6604"
"153","사회과학","의사소통장애아 교육","8999704459","9788999704451","93370","학지사","고은 지음","21,000","21,000","0","0%","1,050점","20140819","951"
"154","사회과학","페미니스트 엄마와 초딩 아들의 성적 대화","K722532025","9791189063009","03370","미디어일다","김서화 지음","15,000","13,500","1,500","10%","750점","20180314","786"
"155","사회과학","아주 친밀한 폭력","K082535931","9791187064053","03300","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20161024","3340"
"156","사회과학","엔트로피","898669882X","9788986698824","03300","세종연구원","제레미 리프킨 지음, 이창희 옮김","18,000","16,200","1,800","10%","900점","20150401","11445"
"157","사회과학","민법총칙","1130325199","9791130325194","93360","박영사","곽윤직.김재형 지음","29,000","28,130","870","3%","0점","20130905","3974"
"158","사회과학","온작품읽기","8965913454","9788965913450","03370","휴먼에듀","전국초등국어교과모임 이오덕김수업연구소 지음","13,000","11,700","1,300","10%","650점","20171127","1265"
"159","사회과학","2018 세법개론","K972532916","9791156261698","93320","샘앤북스","강경태 지음","56,000","56,000","0","0%","2,800점","20180224","190"
"160","사회과학","오늘 『자본』을 읽다","8964450949","9788964450949","03300","길(도서출판)","강신준 지음","18,000","16,200","1,800","10%","900점","20140825","591"
"161","사회과학","IMF 키즈의 생애","K012532162","9791188605026","03330","코난북스","안은별 지음","16,000","14,400","1,600","10%","800점","20171127","854"
"162","사회과학","정치학개론","8992803966","9788992803960","93340","명인문화사","필립스 쉬블리 지음, 김계동 외 옮김","25,000","22,500","2,500","10%","1,250점","20170222","302"
"163","사회과학","시각장애아동의 이해와 교육","8999704653","9788999704659","93370","학지사","박순희 지음","21,000","20,370","630","3%","0점","20140910","1920"
"164","사회과학","한 학기 한 권 읽기 어떻게 할까?","8963192598","9788963192598","03370","북멘토(도서출판)","김주환 외 지음","16,000","14,400","1,600","10%","800점","20180316","935"
"165","사회과학","우리도 사랑할 수 있을까","8997780271","9788997780273","03300","오마이북","오연호 지음","15,000","13,500","1,500","10%","750점","20180223","3162"
"166","사회과학","사회과교육","8982519513","9788982519512","93370","동문사(교재)","차경수.모경환 지음","20,000","20,000","0","0%","0점","20170915","870"
"167","사회과학","코끼리는 생각하지 마","8937834952","9788937834950","03340","와이즈베리","조지 레이코프 지음, 유나영 옮김, 나익주 감수","13,000","11,700","1,300","10%","650점","20150401","9157"
"168","사회과학","백설공주는 왜 자꾸 문을 열어 줄까","8958073349","9788958073345","03300","뜨인돌","박현희 지음","11,000","9,900","1,100","10%","550점","20110630","10295"
"169","사회과학","인간 불평등 기원론","897013400X","9788970134000","04160","책세상","장 자크 루소 지음, 주경복 옮김","7,900","7,110","790","10%","390점","20030530","3418"
"170","사회과학","초등자치","K772532720","9791185992761","13370","에듀니티","이영근 지음","15,000","13,500","1,500","10%","750점","20180312","1657"
